khipu_id,color_entropy,n_colors,transitions,transition_rate,visual_load,time_to_locate,n_color_records
1000065,1.489764838182442,3,25,0.24509803921568626,1.7348628773981283,8.325348695610478,102
1000066,0.0,1,0,0.0,0.0,3.169925001442312,8
1000067,1.287054028118727,3,8,0.5714285714285714,1.8584825995472984,6.139399507384815,14
1000068,0.0,1,0,0.0,0.0,3.321928094887362,9
1000069,1.3787834934861756,3,5,0.7142857142857143,2.0930692077718898,5.142857142857143,7
1000070,1.2806721295208872,3,4,0.3333333333333333,1.6140054628542204,4.933919624188123,12
1000071,2.767501112955182,7,24,0.42857142857142855,3.1960725415266102,8.332700020235345,56
1000072,1.530618994848517,3,9,0.6428571428571429,2.1734761377056597,6.418463121356852,14
1000073,1.1887218755408673,3,7,0.5833333333333334,1.7720552088742005,5.8590295537233965,12
1000074,0.5489544344250401,3,2,0.09523809523809523,0.6441925296631353,4.88413939184085,21
1000075,1.546631615393778,3,11,0.6111111111111112,2.157742726504889,6.8438832161035545,18
1000076,1.7853171342797047,4,41,0.7192982456140351,2.50461537989374,10.071616447763194,57
1000077,1.4846334591535442,3,143,0.5070921985815603,1.9917256577351043,12.274750897884928,282
1000078,0.0,1,0,0.0,0.0,3.4594316186372973,10
1000079,2.4477729611072814,6,27,0.2571428571428571,2.7049158182501385,8.457957142879449,105
1000080,1.0189139562000629,3,14,0.4,1.418913956200063,7.237895002019236,35
1000081,1.5275302083002935,3,10,0.3448275862068966,1.87235779450719,6.598921835473525,29
1000082,0.3227569588973983,2,1,0.058823529411764705,0.381580488309163,4.415214707409507,17
1000083,2.2155250005007923,6,78,0.42857142857142855,2.6440964290722206,10.73671405469149,182
1000084,0.5916727785823274,2,2,0.2857142857142857,0.8773870642966131,3.8571428571428568,7
1000085,2.5763683585466683,7,101,0.33666666666666667,2.9130350252133352,11.005604967935469,300
1000086,1.932914563979398,4,12,0.8,2.7329145639793984,7.2,15
1000087,1.9746881902944295,5,15,0.5172413793103449,2.4919295696047743,7.444937455406028,29
1000088,0.0,1,0,0.0,0.0,1.0,1
1000089,1.6706070877340058,6,66,0.22525597269624573,1.8958630604302515,10.046697514662984,293
1000090,1.7028195311147831,4,7,0.4375,2.140319531114783,5.875727834297362,16
1000091,2.518150411763296,7,36,0.7058823529411765,3.2240327647044724,9.724279519181863,51
1000092,1.0,2,9,0.6428571428571429,1.6428571428571428,6.418463121356852,14
1000093,0.9182958340544894,2,11,0.36666666666666664,1.284962500721156,6.770734957528729,30
1000094,1.8878387763314644,4,73,0.256140350877193,2.1439791272086572,10.249943644093555,285
1000096,0.7635002197166622,8,306,0.13858695652173914,0.9020871762384013,12.648764830722447,2208
1000097,1.5706352796443754,5,34,0.3617021276595745,1.9323374073039499,8.94618636028044,94
1000098,1.7779098716884132,5,44,0.88,2.657909871688413,10.66415964290641,50
1000099,1.4687316183885248,3,37,0.8409090909090909,2.3096407092976157,10.110002290970538,44
1000100,1.5990919739558995,4,17,0.6538461538461539,2.2529381278020533,7.863852407424197,26
1000101,1.3416303588849137,3,9,0.3103448275862069,1.6519751864711205,6.429718711487024,29
1000103,1.3181573834395306,6,174,0.3180987202925046,1.6362561037320351,11.992104445730421,547
1000105,0.6193821946787638,2,4,0.3076923076923077,0.9270745023710715,4.9788487442291745,13
1000106,1.776297625725199,4,17,0.85,2.626297625725199,8.125787232140707,20
1000107,1.0,2,15,0.9375,1.9375,7.919459254922532,16
1000108,1.1867198445327565,3,20,0.7692307692307693,1.9559506137635259,8.412493273058443,26
1000109,1.539484756931502,3,8,0.7272727272727273,2.2667574842042293,6.192207955791088,11
1000110,1.2197484934607568,3,20,0.9090909090909091,2.128839402551666,8.635891007017934,22
1000111,1.7841591278514215,4,6,0.5,2.2841591278514217,5.550659577211638,12
1000112,2.0,4,3,0.75,2.75,4.063374166052884,4
1000113,2.4237214857996645,6,38,0.8636363636363636,3.2873578494360283,10.23481713406894,44
1000114,1.0,2,23,0.8214285714285714,1.8214285714285714,8.848465383982363,28
1000115,0.2413790136031102,2,5,0.024875621890547265,0.26625463549365747,7.848714255954576,201
1000116,0.0,1,0,0.0,0.0,4.459431618637297,21
1000117,0.9494520153879484,2,3,0.15789473684210525,1.1073467522300537,5.004337794080104,19
1000118,1.472513749357935,3,30,0.967741935483871,2.440255684841806,9.838709677419356,31
1000119,0.8631205685666311,2,35,0.5555555555555556,1.4186761241221868,9.333333333333334,63
1000120,1.56921051678664,4,65,0.7142857142857143,2.283496231072354,11.183249067526308,91
1000121,1.72346846058729,5,30,0.24193548387096775,1.9654039444582578,8.651054676112592,124
1000122,0.2974722489192897,2,1,0.05263157894736842,0.3501038278666581,4.5493979946182765,19
1000123,1.3534485046116531,3,15,0.6521739130434783,2.0056224176551316,7.575155435974084,23
1000124,1.827952981889698,5,108,0.9557522123893806,2.7837051942790785,13.363439762216,113
1000125,2.0549128906496024,5,29,0.6904761904761905,2.7453890811257926,9.172971371044023,42
1000126,1.1095349078844707,3,14,0.2916666666666667,1.4012015745511375,7.252333548648811,48
1000127,2.580916789239388,8,94,0.6527777777777778,3.2336945670171655,11.866794190441349,144
1000128,1.293992545651915,4,13,0.3170731707317073,1.6110657163836224,7.102076605611051,41
1000129,1.5,3,2,0.5,2.0,3.4828921423310435,4
1000130,1.7609640474436814,4,7,0.7,2.4609640474436816,5.881033751683406,10
1000131,0.906200447212314,3,34,0.5151515151515151,1.421351962363829,9.191044227966321,66
1000132,0.0,1,0,0.0,0.0,5.169925001442312,35
1000133,0.9980008838722996,2,2,0.10526315789473684,1.1032640417670363,4.77686789434919,19
1000134,0.0,1,0,0.0,0.0,3.321928094887362,9
1000135,1.2994705707972525,3,16,0.5714285714285714,1.8708991422258239,7.63397013520047,28
1000136,0.9182958340544894,2,3,0.5,1.4182958340544896,4.2110323830864065,6
1000137,0.9059282160429994,2,13,0.4642857142857143,1.3702139303287137,7.113472171436802,28
1000138,1.82893821742498,5,8,0.23529411764705882,2.0642323350720386,6.336173138579077,34
1000139,1.7080986635018058,4,18,0.8181818181818182,2.526280481683624,8.224658101921843,22
1000140,2.969970905522341,12,193,0.5188172043010753,3.4887881098234166,12.975303705495186,372
1000141,0.7219280948873623,2,2,0.2,0.9219280948873623,4.151317942364757,10
1000142,1.684185736908434,4,13,0.6190476190476191,2.303233355956053,7.2200321444603865,21
1000143,1.4690640517640448,3,17,0.5483870967741935,2.017451148538238,7.741935483870968,31
1000144,2.902177570723945,10,153,0.8742857142857143,3.776463285009659,13.98110611950305,175
1000145,2.177796811598596,5,17,0.68,2.8577968115985963,7.896738726477035,25
1000146,1.6012865706108106,5,21,0.3333333333333333,1.9346199039441438,8.0,63
1000147,2.213692239852619,8,290,0.8529411764705882,3.0666334163232074,15.589957633191851,340
1000148,2.0874472643275723,5,121,0.3941368078175896,2.481584072145162,11.525031398753804,307
1000149,0.8112781244591328,2,2,0.125,0.9362781244591328,4.598395696406632,16
1000150,1.9918642483937372,4,29,0.9354838709677419,2.927348119361479,9.67741935483871,31
1000151,1.8987345348334577,5,17,0.5666666666666667,2.465401201500124,7.761574219606104,30
1000152,1.839261765413555,6,13,0.3333333333333333,2.1725950987468883,7.0959041265164835,39
1000154,2.251629167387823,5,5,0.8333333333333334,3.0849625007211565,5.146817357105608,6
1000155,0.0,1,0,0.0,0.0,1.584962500721156,2
1000156,1.0,2,3,0.375,1.375,4.35864687698318,8
1000157,0.8812908992306927,2,3,0.3,1.1812908992306927,4.497261104228486,10
1000158,2.69883673100321,8,26,0.8387096774193549,3.537546408422565,9.193548387096776,31
1000159,2.3926832524348645,6,51,0.7846153846153846,3.177298637050249,10.786918736085855,65
1000161,1.5262349099495225,3,7,0.5384615384615384,2.064696448411061,5.857469110857852,13
1000162,0.8453509366224364,2,7,0.21212121212121213,1.0574721487436485,6.166621625757987,33
1000163,0.0,1,0,0.0,0.0,4.392317422778761,20
1000164,2.1627387722217017,7,49,0.49,2.652738772221702,9.920735109300175,100
1000165,1.088164153497129,3,20,0.3076923076923077,1.3958564611894366,7.90420769454567,65
1000166,1.316252219942577,3,10,0.3448275862068966,1.6610798061494736,6.598921835473525,29
1000167,0.9426831892554924,2,1,0.04,0.9826831892554925,4.888457306866735,25
1000168,0.0,1,0,0.0,0.0,2.321928094887362,4
1000169,0.2761954276479391,2,2,0.09090909090909091,0.36710451855702997,4.9347948611531045,22
1000170,1.581257197820248,3,27,0.5192307692307693,2.1004879670510173,8.702032998278705,52
1000171,0.8960382325345574,2,1,0.0625,0.9585382325345574,4.3429292688284855,16
1000172,1.1077843849525173,3,17,0.6071428571428571,1.7149272420953743,7.807469456455027,28
1000173,0.7642045065086203,2,2,0.2222222222222222,0.9864267287308425,4.060134338195665,9
1000176,0.9957274520849256,2,18,0.46153846153846156,1.4572659136233872,7.778202600219992,39
1000177,0.9963165195589622,2,3,0.10714285714285714,1.1034593767018193,5.3784789588912405,28
1000178,0.9940302114769566,2,28,0.8484848484848485,1.842515059961805,9.40409797928093,33
1000179,1.8747429956842212,6,13,0.4642857142857143,2.3390287099699356,7.113472171436802,28
1000180,1.3552615767392855,3,48,0.38095238095238093,1.7362139576916664,9.651040757923466,126
1000182,1.0,2,3,0.75,1.75,4.063374166052884,4
1000183,1.6608647763411275,6,424,0.7066666666666667,2.367531443007794,15.75461748174709,600
1000184,1.5576500850050383,5,24,0.26373626373626374,1.821386348741302,8.244061812599522,91
1000185,0.9899635012681982,3,24,0.3157894736842105,1.3057529749524086,8.24577176407224,76
1000186,1.4604846813131116,3,6,0.46153846153846156,1.922023142851573,5.56459565531496,13
1000187,0.4394969869215133,2,4,0.3333333333333333,0.7728303202548465,4.933919624188123,12
1000188,0.0,1,0,0.0,0.0,5.357552004618084,40
1000189,0.8935711016541907,2,18,0.6206896551724138,1.5142607568266047,7.95254682736553,29
1000190,0.0,1,0,0.0,0.0,3.4594316186372973,10
1000191,0.8453509366224364,2,5,0.45454545454545453,1.299896391167891,5.2144909101398635,11
1000192,2.008371413663466,6,52,0.7027027027027027,2.7110741163661687,10.605826418952445,74
1000194,1.5304930567574826,3,4,0.4444444444444444,1.974937501201927,4.798340581503967,9
1000195,2.0,4,3,0.75,2.75,4.063374166052884,4
1000196,0.0,1,0,0.0,0.0,2.0,3
1000197,1.8359153436505349,5,40,0.5128205128205128,2.3487358564710474,9.53648882416536,78
1000198,1.711069618701624,5,112,0.42911877394636017,2.140188392647984,11.48071563054969,261
1000199,1.2847772384799288,3,8,0.27586206896551724,1.560639307445446,6.2605155875005245,29
1000200,1.3401179478977492,3,23,0.40350877192982454,1.7436267198275737,8.22172771245975,57
1000201,2.194007337952557,6,112,0.7133757961783439,2.907383134130901,12.514121154520003,157
1000204,1.5419822842863982,3,6,0.3333333333333333,1.8753156176197314,5.663903351258114,18
1000205,0.7219280948873623,2,1,0.2,0.9219280948873623,3.101955000865387,5
1000206,1.2958363892911635,3,10,0.7142857142857143,2.0101221035768777,6.69752673532889,14
1000207,1.9442717486838828,5,26,0.6046511627906976,2.5489229114745804,8.76048329502264,43
1000208,0.9503376699710266,2,10,0.21739130434782608,1.1677289743188528,6.762108167259733,46
1000209,1.8136577829726204,4,44,0.7857142857142857,2.599372068686906,10.41587502529418,56
1000210,1.7735572622751854,5,7,0.4666666666666667,2.240223928941852,5.866666666666667,15
1000211,2.4464393446710155,7,22,0.7333333333333333,3.179772678004349,8.587273604670584,30
1000212,1.8144896189917048,4,36,0.5625,2.376989618991705,9.40994970785696,64
1000213,1.813029642152198,4,36,0.972972972972973,2.786002615125171,10.354019148145452,37
1000214,1.6213925906832305,5,9,0.1956521739130435,1.817044764596274,6.641356235701523,46
1000216,0.4138168503036338,2,2,0.16666666666666666,0.5804835169703004,4.317179671164608,12
1000217,1.2987949406953987,3,4,0.5,1.7987949406953987,4.754887502163468,8
1000218,0.8112781244591328,2,4,0.5,1.311278124459133,4.754887502163468,8
1000220,1.5451521971989497,4,7,0.4117647058823529,1.9569169030813027,5.886952943212675,17
1000221,1.5830435300531969,4,30,0.8823529411764706,2.4653964712296674,9.655120973072878,34
1000222,2.4938408814382744,8,28,0.7,3.193840881438274,9.107838407850743,40
1000223,0.8873068828532795,3,3,0.09375,0.9810568828532795,5.517306068048309,32
1000224,1.3516441151533924,3,6,0.6666666666666666,2.018310781820059,5.53654682481227,9
1000225,0.6500224216483541,2,1,0.16666666666666666,0.8166890883150207,3.2752474090672052,6
1000226,1.448815635725185,3,5,0.7142857142857143,2.163101350010899,5.142857142857143,7
1000227,0.8739810481273579,2,16,0.3076923076923077,1.1816733558196657,7.490357517505721,52
1000228,0.9709505944546688,2,15,0.3333333333333333,1.304283927788002,7.3647492747426835,45
1000229,1.644148483184114,5,56,0.6511627906976745,2.2953112738817882,10.638348562913016,86
1000230,1.7456912430330975,4,49,0.5632183908045977,2.308909633837695,10.097502300398533,87
1000231,0.9661773513883508,2,23,0.45098039215686275,1.4171577435452136,8.271226257694916,51
1000232,1.6258145836939113,4,19,0.5277777777777778,2.153592361471689,7.958887086377562,36
1000233,0.1239498677110075,2,1,0.01694915254237288,0.14089902025338039,6.007007385364595,59
1000234,0.9059282160429994,2,19,0.3392857142857143,1.2452139303287137,7.8119062689706364,56
1000235,2.550931510433823,7,61,0.7349397590361446,3.2858712694699674,11.090285649158332,83
1000236,2.332576209164693,9,54,0.6585365853658537,2.991112794530547,10.573236130038802,82
1000238,2.444064869403164,11,116,0.33819241982507287,2.782257289228237,11.275963622181523,343
1000239,1.5404842639485252,5,32,0.49230769230769234,2.032791956256218,9.020095839658,65
1000240,1.2601368098284134,3,76,0.5757575757575758,1.835894385585989,11.11741474685036,132
1000241,1.2806721295208872,3,2,0.16666666666666666,1.447338796187554,4.317179671164608,12
1000242,0.0,1,0,0.0,0.0,3.0,7
1000243,2.0365766899407323,5,6,0.25,2.2865766899407323,5.804820237218405,24
1000244,0.6193821946787638,2,8,0.3076923076923077,0.9270745023710715,6.217929810521459,26
1000245,2.7880272686802208,8,29,0.8529411764705882,3.640968445150809,9.504259707868615,34
1000246,0.1654270339962668,2,1,0.024390243902439025,0.1898172778987058,5.523837359919706,41
1000247,1.5304930567574826,3,19,0.7037037037037037,2.2341967604611863,8.19030838572777,27
1000248,1.87959318885852,5,25,0.5555555555555556,2.4351487444140756,8.592207487199799,45
1000249,2.731862382335533,8,62,0.9253731343283582,3.6572355166638912,11.720637410765578,67
1000250,2.1760200394744413,7,65,0.9420289855072463,3.118049024981688,11.903245279284427,69
1000251,2.3020465432790926,7,60,0.75,3.0520465432790926,11.094737505048093,80
1000252,0.3712323266408757,2,1,0.07142857142857142,0.4426608980694471,4.185954209580555,14
1000253,0.7195563653739031,4,4,0.16,0.8795563653739031,5.452510073043666,25
1000254,2.292481250360578,5,10,0.8333333333333334,3.1258145836939115,6.784139483258669,12
1000255,1.8999887663738155,4,22,0.6875,2.5874887663738155,8.51241507641739,32
1000256,1.5329145639793975,4,13,0.8666666666666667,2.3995812306460644,7.466666666666667,15
1000257,2.1556390622295667,5,7,0.875,3.0306390622295667,5.943609377704336,8
1000258,2.372873615374105,7,45,0.9574468085106383,3.3303204238847433,10.93226702268822,47
1000259,2.180040478661588,5,106,0.9464285714285714,3.1264690500901597,13.27499119470099,112
1000260,2.186871422248465,6,30,0.8333333333333334,3.0202047555817986,9.550664503653076,36
1000261,1.8319560641238408,4,29,0.8055555555555556,2.6375116196793966,9.405957465718938,36
1000262,1.9973627848128312,4,71,0.9594594594594594,2.9568222442722907,12.205117704350036,74
1000263,2.2590069864683766,5,72,0.96,3.2190069864683766,12.245937926349427,75
1000264,2.3547719749886427,13,85,0.7391304347826086,3.0939024097712515,11.92692346978708,115
1000265,1.828442176818715,5,49,0.8909090909090909,2.7193512677278058,10.981180216254378,55
1000266,1.7885566525577687,5,37,0.6727272727272727,2.4612839252850414,9.71412096053272,55
1000267,1.9048349462788263,4,61,0.9838709677419355,2.888705914020762,11.858152106298222,62
1000268,2.071971478547152,6,72,0.9863013698630136,3.058272848410166,12.333845726249285,73
1000269,1.913271130030886,4,70,0.660377358490566,2.573648488521452,11.193379147232095,106
1000270,3.1121125986994205,11,50,0.4807692307692308,3.5928818294686513,9.94224817039022,104
1000271,3.0078635126837403,12,49,0.37404580152671757,3.381909314210458,9.679320164003983,131
1000272,2.4028428205409127,6,11,0.1774193548387097,2.580262175379622,7.0377650712176445,62
1000273,2.576491673876476,12,187,0.4452380952380952,3.021729769114571,12.599118068574528,420
1000274,3.2283592962007077,12,52,0.35374149659863946,3.582100792799347,9.759736188844633,147
1000275,3.6774531418257888,18,98,0.3356164383561644,4.013069580181953,10.945051963098209,292
1000276,2.058813890331201,5,6,0.6666666666666666,2.7254805569978675,5.53654682481227,9
1000277,2.464014410744547,7,37,0.8604651162790697,3.324479527023617,10.157082081185669,43
1000279,2.699566592422239,13,868,0.7715555555555556,3.4711221479777947,17.95824292122302,1125
1000280,2.9022220239124654,13,161,0.6052631578947368,3.507485181807202,12.93953820613002,266
1000283,2.445980928379448,9,26,0.5416666666666666,2.9876475950461145,8.656011009677613,48
1000285,2.761501031744225,14,110,0.5978260869565217,3.3593271187007465,12.033837768433672,184
1000287,2.7706953806417767,13,239,0.7861842105263158,3.5568795911680926,14.740780690198964,304
1000288,2.2758199872544447,6,22,0.7333333333333333,3.009153320587778,8.587273604670584,30
1000289,2.351593723348755,6,18,0.9473684210526315,3.2989621444013864,8.41638629004381,19
1000290,1.2069084251518167,3,12,0.5,1.7069084251518167,6.965784284662087,24
1000291,0.4821791902022727,3,2,0.08,0.5621791902022727,5.076474895592379,25
1000292,3.081829588082322,19,576,0.6620689655172414,3.7438985535995633,16.23264459980915,870
1000293,2.5530947007651474,10,146,0.44108761329305135,2.994182314058199,12.069165585354936,331
1000295,2.837931410513421,9,24,0.5714285714285714,3.409359981941992,8.526987471674724,42
1000296,1.937724724518265,6,20,0.5263157894736842,2.4640405139919492,8.067192860368694,38
1000297,1.2022921890824148,3,4,0.16,1.3622921890824147,5.452510073043666,25
1000298,2.710117348563251,10,205,0.7118055555555556,3.421922904118807,13.993883199558454,288
1000299,2.8916276486293384,12,172,0.7319148936170212,3.6235425422463594,13.652066898256466,235
1000300,0.2685426462315626,4,5,0.056818181818181816,0.3253608280497444,6.843672830453126,88
1000301,0.5924698886532533,3,21,0.20192307692307693,0.7943929655763302,8.070006631810243,104
1000302,0.5619828959952768,3,16,0.15841584158415842,0.7203987375794353,7.729443217927375,101
1000303,0.8524051786494786,2,2,0.1111111111111111,0.9635162897605898,4.719919459381762,18
1000304,1.4327651039407343,3,14,0.15555555555555556,1.58832065949629,7.520118250896271,90
1000305,1.2443133013206256,3,10,0.13157894736842105,1.3758922486890466,7.091363717102125,76
1000306,0.9927744539878084,2,1,0.05,1.0427744539878083,4.611933293917699,20
1000307,0.998363672593813,2,1,0.047619047619047616,1.0459827202128607,4.6717855052390735,21
1000309,1.136094248732146,3,2,0.046511627906976744,1.1826058766391228,5.713358670666939,43
1000310,1.6756646318598156,5,52,0.5306122448979592,2.2062768767577747,10.146974418489199,98
1000312,1.4402225332162446,3,33,0.36666666666666664,1.8068891998829113,8.893986008271552,90
1000313,1.6720349078844712,4,83,0.8645833333333334,2.5366182412178047,12.30608748699475,96
1000314,0.0864508380071343,3,4,0.018867924528301886,0.10531876253543618,7.88064753758859,212
1000315,1.3987201554577713,4,7,0.08045977011494253,1.4791799255727138,6.979156001746046,87
1000316,1.7188263882358177,9,65,0.4744525547445255,2.193278942980343,10.481182045760512,137
1000317,2.8982783707487707,9,47,0.8245614035087719,3.7228397742575425,10.688246026197675,57
1000318,2.3010981710072644,7,17,0.7083333333333334,3.009431504340598,7.933254324198488,24
1000319,2.272499455586694,8,16,0.6956521739130435,2.9681516294997374,7.774501631657612,23
1000320,1.8582933276942304,6,45,0.5844155844155844,2.442708912109815,9.958689229885639,77
1000321,2.386175782014555,34,617,0.461136023916293,2.847311805930848,15.176732570709289,1338
1000322,2.206198332810095,7,26,0.65,2.856198332810095,8.839960807619837,40
1000323,1.9252549926571276,7,120,0.5504587155963303,2.475713708253458,12.054486358464205,218
1000324,1.7479041677974896,4,11,0.16666666666666666,1.9145708344641563,7.077104055534068,66
1000325,1.8466170954377643,5,19,0.4222222222222222,2.2688393176599866,7.85573255972553,45
1000326,0.0,1,0,0.0,0.0,3.321928094887362,9
1000327,2.198616210537136,6,43,0.7678571428571429,2.966473353394279,10.311716275041238,56
1000328,2.448102070191481,7,13,0.52,2.968102070191481,7.144668371574459,25
1000329,2.4643361432408555,10,136,0.4276729559748428,2.892009099215698,11.874545052356133,318
1000330,2.367698374200176,6,31,0.7948717948717948,3.1625701690719707,9.552178631849111,39
1000331,1.7832861116989105,5,110,0.55,2.3332861116989108,11.85913012132734,200
1000332,1.8422130551976288,7,69,0.41566265060240964,2.2578757058000383,10.452834389948206,166
1000333,1.9438361656772871,5,79,0.42934782608695654,2.3731839917642437,10.764963718020597,184
1000335,1.6340152399571055,4,34,0.723404255319149,2.3574194952762544,9.625148139540716,47
1000336,2.122050179949276,5,86,0.7818181818181819,2.903868361767458,12.106413725496552,110
1000337,2.3354632647812674,8,48,0.631578947368421,2.967042212149688,10.224756987449576,76
1000338,2.724407817862592,8,15,0.5357142857142857,3.2601221035768777,7.460470813945913,28
1000339,3.5090045628287347,17,45,0.7377049180327869,4.246709480861521,10.346636211491948,61
1000340,2.5963359258585883,13,177,0.6366906474820144,3.2330265733406027,13.296673370080144,278
1000342,1.6544581882217098,4,114,0.6263736263736264,2.280831814595336,12.223336000725697,182
1000344,1.914947225374934,5,217,0.7185430463576159,2.63349027173255,14.16624932921345,302
1000345,1.2801396642511689,3,39,0.2422360248447205,1.5223756890958895,9.117826090539907,161
1000346,2.144563814506182,5,59,0.7866666666666666,2.9312304811728485,11.162963824019206,75
1000347,2.321928094887362,6,7,0.7,3.021928094887362,5.881033751683406,10
1000348,1.459147917027245,3,4,0.6666666666666666,2.1258145836939115,4.678924870096006,6
1000349,1.9182958340544896,4,5,0.8333333333333334,2.751629167387823,5.146817357105608,6
1000350,1.5,3,3,0.75,2.25,4.063374166052884,4
1000351,1.2597067759941551,4,17,0.2236842105263158,1.4833909865204709,7.668567740587181,76
1000352,2.343866922279992,8,33,0.5892857142857143,2.9331526365657066,9.270128772511821,56
