khipu_id,numeric_cv,standardization_score,structural_cv,numeric_cv_norm,color_flexibility,structural_cv_norm,flexibility_score,constraint_score,design_class
1000000,0.9085862440549509,0.02302196355489683,0.628539361054709,0.3028620813516503,0.9769780364451032,0.3142696805273545,0.5085191476323974,0.49148085236760264,Balanced
1000001,2.4465535188478635,1.0000000001442695,0.0,0.8155178396159545,-1.4426948524715044e-10,0.0,0.326207135803101,0.673792864196899,Balanced
1000002,4.2908360365159455,0.10054875468806468,0.848528137423857,1.0,0.8994512453119353,0.4242640687119285,0.7971145942071591,0.20288540579284087,Flexible
1000003,3.688356899311889,0.20635863490886952,0.8931875130777441,1.0,0.7936413650911305,0.44659375653887207,0.7720705364890008,0.2279294635109992,Flexible
1000004,12.417066913027643,0.26723619648786845,1.1410132150964745,1.0,0.7327638035121316,0.5705066075482372,0.7909811233181107,0.20901887668188934,Flexible
1000005,3.9340750735926107,0.7136030431725828,0.8211562620230874,1.0,0.28639695682741717,0.4105781310115437,0.6090925263516883,0.3909074736483117,Balanced
1000006,0.4701942992254293,0.16400941454699813,0.8586872247797798,0.15673143307514312,0.8359905854530019,0.4293436123898899,0.4422928325829248,0.5577071674170753,Balanced
1000007,4.4137834120975805,0.10953208711402229,0.6992892330147675,1.0,0.8904679128859777,0.34964461650738377,0.7720337588180084,0.2279662411819916,Flexible
1000008,7.202175034160928,0.408036437715419,0.712469476507922,1.0,0.591963562284581,0.356234738253961,0.6844594901615626,0.3155405098384374,Balanced
1000009,8.066119813116728,0.17066878567065158,0.41513323271815944,1.0,0.8293312143293484,0.20756661635907972,0.7110693492065285,0.28893065079347147,Flexible
1000010,3.486971152935806,0.08867254856602669,1.0542490766903614,1.0,0.9113274514339733,0.5271245383451807,0.8315355969337461,0.16846440306625388,Flexible
1000011,3.569394320799164,0.18129438080426663,0.0642824346533225,1.0,0.8187056191957334,0.03214121732666125,0.6552540509567183,0.3447459490432817,Balanced
1000012,3.0880000353597286,0.19488722029535144,0.8798172980809018,1.0,0.8051127797046486,0.4399086490404509,0.7735064286235298,0.2264935713764702,Flexible
1000013,0.6613544970158621,0.09561854256404523,0.0,0.22045149900528738,0.9043814574359548,0.0,0.35949503683290135,0.6405049631670987,Balanced
1000014,0.7460470969529907,0.05423602083879098,0.0,0.24868236565099688,0.945763979161209,0.0,0.38320214000876146,0.6167978599912385,Balanced
1000015,3.0750192245759043,0.07368324475941745,1.2374368670764582,1.0,0.9263167552405825,0.6187184335382291,0.8635105566336435,0.1364894433663565,Flexible
1000017,4.699205516333389,0.16510720075335517,0.7614996105085896,1.0,0.8348927992466448,0.3807498052542948,0.764692781350282,0.23530721864971804,Flexible
1000018,7.983809784958888,0.543576795251079,0.8485610736190011,1.0,0.45642320474892095,0.42428053680950056,0.6642111224675264,0.33578887753247355,Balanced
1000019,9.975695387191168,0.36593242624014166,1.1555159594999678,1.0,0.6340675737598583,0.5777579797499839,0.7635476660529527,0.23645233394704734,Flexible
1000020,0.7873578228370074,0.23119256922218212,1.1585282762467297,0.2624526076123358,0.7688074307778179,0.5792641381233649,0.5094025137152891,0.4905974862847109,Balanced
1000021,8.515191192125316,0.24630371318412858,1.452154305700422,1.0,0.7536962868158714,0.726077152850211,0.8439320318998247,0.1560679681001753,Flexible
1000022,11.659041700184805,0.2637570772941574,0.9602684682780276,1.0,0.7362429227058426,0.4801342341390138,0.7649131470534569,0.23508685294654308,Flexible
1000023,4.936313886710732,0.3086056786384058,1.3065138102404297,1.0,0.6913943213615942,0.6532569051202148,0.8033953679445427,0.1966046320554573,Flexible
1000024,6.4619190485793325,0.5006537501718223,1.7693744625570615,1.0,0.49934624982817766,0.8846872312785308,0.8152100443320125,0.1847899556679875,Flexible
1000025,21.033998300789374,0.3823975834018891,1.426502068919671,1.0,0.6176024165981109,0.7132510344598355,0.7992560353173839,0.20074396468261613,Flexible
1000026,0.3122131711190024,0.14194027229862893,0.15713484026367724,0.10407105703966746,0.8580597277013711,0.07856742013183862,0.3226165671658299,0.6773834328341701,Balanced
1000027,0.676040864149498,0.028689278663148632,0.282842712474619,0.22534695471649935,0.9713107213368514,0.1414213562373095,0.42395840515884803,0.5760415948411519,Balanced
1000028,0.6281597053175374,0.14403683444673343,0.06734350297014739,0.20938656843917913,0.8559631655532666,0.033671751485073696,0.35064510248717373,0.6493548975128263,Balanced
1000029,11.411323267560574,0.1967785318660874,1.476963914298885,1.0,0.8032214681339126,0.7384819571494425,0.8625110275850065,0.13748897241499347,Flexible
1000030,0.6521163765673077,0.1708632720852925,0.3030457633656632,0.2173721255224359,0.8291367279147075,0.1515228816828316,0.38114673308823604,0.6188532669117639,Balanced
1000031,0.6274463767306547,0.3356425945608459,0.0,0.20914879224355157,0.6643574054391541,0.0,0.2829667385291669,0.7170332614708331,Constrained
1000032,3.590815071707846,0.22870406915871178,0.30657776526969194,1.0,0.7712959308412882,0.15328888263484597,0.6773754440428402,0.3226245559571598,Balanced
1000033,2.6026926191872803,0.00015151735943319533,0.6655122646461624,0.8675642063957602,0.9998484826405668,0.3327561323230812,0.7468070670473985,0.2531929329526015,Flexible
1000034,9.889720260508613,0.22194815080956176,1.1861422062018252,1.0,0.7780518491904382,0.5930711031009126,0.8113368856874053,0.18866311431259475,Flexible
1000035,0.6087576842971314,0.004478979994505972,0.0,0.2029192280990438,0.995521020005494,0.0,0.37982399724126575,0.6201760027587342,Balanced
1000036,2.9025487505138865,0.041288117311407135,0.0,0.9675162501712955,0.9587118826885929,0.0,0.6746200648750961,0.32537993512490393,Balanced
1000037,5.915060510256332,0.36362957048843003,1.2984229350772232,1.0,0.63637042951157,0.6492114675386116,0.7856745691150544,0.2143254308849456,Flexible
1000038,0.6666666666666666,2.8853908151660335e-10,0.282842712474619,0.2222222222222222,0.9999999997114609,0.1414213562373095,0.43131529567352006,0.56868470432648,Balanced
1000039,0.709463144102983,0.2184927338067849,0.0,0.2364877147009943,0.7815072661932151,0.0,0.32904726573836224,0.6709527342616377,Balanced
1000040,3.9272657218892326,0.12471453362875484,0.8261247542575506,1.0,0.8752854663712452,0.4130623771287753,0.7865043530500061,0.2134956469499939,Flexible
1000041,3.5039968309652227,0.24040708366311936,0.0,1.0,0.7595929163368806,0.0,0.6278778749010642,0.37212212509893583,Balanced
1000042,7.230543747451433,0.1985527559158513,1.1429945230138714,1.0,0.8014472440841487,0.5714972615069357,0.8118833516773254,0.1881166483226746,Flexible
1000043,1.8043747277845696,0.01764790626993895,0.20203050891044214,0.6014582425948566,0.982352093730061,0.10101525445522107,0.5655935014935273,0.4344064985064727,Balanced
1000044,5.010653525396912,0.10967182605951653,0.20203050891044216,1.0,0.8903281739404835,0.10101525445522108,0.6974030285187114,0.3025969714812886,Balanced
1000045,5.875235648674285,0.7669870728952479,0.981842536934187,1.0,0.23301292710475208,0.4909212684670935,0.6171802586715537,0.3828197413284463,Balanced
1000046,2.100874592256524,0.2975334489981487,1.131370849898476,0.7002915307521747,0.7024665510018513,0.565685424949238,0.6605622050861967,0.3394377949138033,Balanced
1000047,3.0275330444024844,0.09565888793823007,0.29877751317741447,1.0,0.9043411120617699,0.14938875658870723,0.7161189605951431,0.28388103940485687,Flexible
1000048,1.6251494447763708,0.733235012485513,0.0,0.5417164815921236,0.26676498751448696,0.0,0.29671608889119555,0.7032839111088045,Constrained
1000049,2.918468439162467,0.11484704709149451,0.128564869306645,0.9728228130541557,0.8851529529085055,0.0642824346533225,0.6739597414902107,0.32604025850978935,Balanced
1000050,4.326022445578039,0.09654558794141865,1.152322161933633,1.0,0.9034544120585813,0.5761610809668165,0.8438846479076194,0.1561153520923806,Flexible
1000051,3.4905812147478934,0.18208620801956144,0.0,1.0,0.8179137919804386,0.0,0.6453741375941315,0.35462586240586846,Balanced
1000052,0.5981331257913636,0.13141796582688847,1.2555997022319247,0.1993777085971212,0.8685820341731115,0.6277998511159624,0.5286656490255706,0.47133435097442944,Balanced
1000053,6.546382071996588,0.4878709691490627,0.0,1.0,0.5121290308509373,0.0,0.5536387092552812,0.44636129074471875,Balanced
1000054,4.313516955648756,1.0000000001442695,0.0,1.0,-1.4426948524715044e-10,0.0,0.3999999999567192,0.6000000000432808,Balanced
1000055,3.241480077562196,0.29582772820978376,0.385694607919935,1.0,0.7041722717902162,0.1928473039599675,0.6691058727250552,0.3308941272749448,Balanced
1000056,0.0,0.5404286436277399,0.0,0.0,0.4595713563722601,0.0,0.137871406911678,0.862128593088322,Constrained
1000057,4.4535630371177115,0.43953969148568484,0.0,1.0,0.5604603085143152,0.0,0.5681380925542946,0.4318619074457054,Balanced
1000058,7.202005557212682,0.19242574326587425,0.45361567094986066,1.0,0.8075742567341258,0.22680783547493033,0.7103146276627168,0.2896853723372832,Flexible
1000059,3.8661624219879216,0.06797984156878023,1.0370899457402696,1.0,0.9320201584312198,0.5185449728701348,0.8351695393904064,0.1648304606095936,Flexible
1000060,5.099013929560648,0.05826537416173616,0.7698003589195009,1.0,0.9417346258382638,0.38490017945975047,0.7979904415894044,0.20200955841059565,Flexible
1000061,2.235363804153063,0.047180469173755846,0.24743582965269678,0.745121268051021,0.9528195308262442,0.12371791482634839,0.6210097409161861,0.3789902590838139,Balanced
1000062,2.448643455724458,0.11314049313015695,0.49487165930539345,0.816214485241486,0.886859506869843,0.24743582965269673,0.6667743950533563,0.33322560494664366,Balanced
1000063,10.650587229025616,0.11199402342801346,1.271603791377489,1.0,0.8880059765719865,0.6358018956887445,0.8571423616782193,0.14285763832178067,Flexible
1000064,2.070373758312696,0.07550600574977517,0.0,0.6901245861042321,0.9244939942502248,0.0,0.5533980327167602,0.44660196728323975,Balanced
1000065,0.0,0.060063038039201544,0.0,0.0,0.9399369619607985,0.0,0.2819810885882395,0.7180189114117606,Constrained
1000066,1.7634416678904687,1.0000000001442695,0.0,0.5878138892968229,-1.4426948524715044e-10,0.0,0.23512555567544832,0.7648744443245516,Constrained
1000067,3.5537650986901617,0.1879593194789717,0.7614996105085896,1.0,0.8120406805210283,0.3807498052542948,0.757837145732597,0.24216285426740303,Flexible
1000068,0.5879447357921312,1.0000000001442695,0.0,0.19598157859737708,-1.4426948524715044e-10,0.0,0.07839263139566999,0.92160736860433,Constrained
1000069,2.4201800790533974,0.13008447049944583,0.9428090415820635,0.8067266930177991,0.8699155295005542,0.47140452079103173,0.7250866922945953,0.2749133077054047,Flexible
1000070,1.971538787175415,0.19198584918862482,0.899954085146515,0.6571795957251384,0.8080141508113752,0.4499770425732575,0.6402691963054452,0.3597308036945548,Balanced
1000071,3.309553348534835,0.014196213595642715,1.054231928314489,1.0,0.9858037864043573,0.5271159641572445,0.8538759251684807,0.14612407483151935,Flexible
1000072,2.1940573366037865,0.03428693504150504,0.0,0.7313524455345956,0.965713064958495,0.0,0.5822548977013867,0.4177451022986133,Balanced
1000073,2.197883540144187,0.2500000002730718,0.0,0.732627846714729,0.7499999997269282,0.0,0.5180511386039701,0.4819488613960299,Balanced
1000074,1.9648870832611027,0.6536483142393225,0.7071067811865476,0.6549623610870342,0.34635168576067754,0.3535533905932738,0.47195646734099905,0.528043532659001,Balanced
1000075,2.441899025609942,0.024184096306850478,0.385694607919935,0.8139663418699806,0.9758159036931495,0.1928473039599675,0.6761854990439274,0.32381450095607256,Balanced
1000076,2.113825614117089,0.10734143314868683,1.0999438818457405,0.7046085380390297,0.8926585668513132,0.5499719409228703,0.7146325675478669,0.28536743245213314,Flexible
1000077,0.7042475283708363,0.06330057774538578,1.404147985416703,0.2347491761236121,0.9366994222546142,0.7020739927083515,0.5855316949383346,0.41446830506166543,Balanced
1000078,2.645425122837483,1.0000000001442695,1.0999438818457405,0.881808374279161,-1.4426948524715044e-10,0.5499719409228703,0.5177149319452446,0.48228506805475535,Balanced
1000079,5.564004856413755,0.05307215885770811,0.6920619560549188,1.0,0.9469278411422919,0.3460309780274594,0.7878876457509255,0.2121123542490745,Flexible
1000080,3.5818730105542693,0.3571368689772474,0.0,1.0,0.6428631310227526,0.0,0.5928589393068258,0.40714106069317424,Balanced
1000081,3.026968528449432,0.03623574237721061,0.9091372900969896,1.0,0.9637642576227894,0.4545686450484948,0.8254998708013852,0.1745001291986148,Flexible
1000082,1.703682489721679,0.6772430413911408,0.0,0.5678941632405596,0.3227569586088592,0.0,0.3239847528788816,0.6760152471211184,Balanced
1000083,11.487155590473611,0.14291793439282552,0.9180595735923296,1.0,0.8570820656071745,0.4590297867961648,0.7948335557210018,0.20516644427899822,Flexible
1000084,1.9914541597397268,0.4083272217062116,0.0,0.6638180532465756,0.5916727782937884,0.0,0.4430290547867668,0.5569709452132332,Balanced
1000085,7.783264384138476,0.08227907440770788,1.2184746610065766,1.0,0.9177209255922921,0.6092373305032883,0.8580874768286741,0.14191252317132586,Flexible
1000086,2.3141450857284043,0.033542718298840146,0.0,0.7713816952428014,0.9664572817011599,0.0,0.5984898626074686,0.4015101373925314,Balanced
1000087,2.989667058586876,0.14954808724648505,0.20203050891044216,0.9965556861956254,0.850451912753515,0.10101525445522108,0.684062424640871,0.31593757535912903,Balanced
1000088,0.0,1.0000000001442695,0.0,0.0,-1.4426948524715044e-10,0.0,-4.3280845574145134e-11,1.000000000043281,
1000089,7.53787972039794,0.3537209586590442,0.024637866940297824,1.0,0.6462790413409558,0.012318933470148912,0.5975793924433315,0.40242060755666853,Balanced
1000090,2.7525461257990753,0.1485902347311474,0.6599663291074443,0.9175153752663584,0.8514097652688526,0.3299831645537222,0.7214240290533158,0.2785759709466842,Flexible
1000091,3.991263640220982,0.10301672547061747,1.298767557281414,1.0,0.8969832745293825,0.649383778640707,0.863910115951027,0.13608988404897304,Flexible
1000092,2.5473080630701226,2.8853908151660335e-10,0.0,0.8491026876900408,0.9999999997114609,0.0,0.6396410749894547,0.36035892501054534,Balanced
1000093,4.121527853573729,0.08170416623404964,1.2912384699928259,1.0,0.9182958337659504,0.6456192349964129,0.8691745206287089,0.13082547937129108,Flexible
1000094,8.141771962364325,0.056080612122806794,0.950171292328148,1.0,0.9439193878771932,0.475085646164074,0.8257015102123803,0.17429848978761975,Flexible
1000096,7.649497240398133,0.7454999271458314,1.4811073900438851,1.0,0.25450007285416865,0.7405536950219426,0.6985161303628334,0.30148386963716656,Balanced
1000097,3.6395262480199304,0.3235642040847866,0.8453552187676733,1.0,0.6764357959152134,0.42267760938383664,0.729734021589715,0.270265978410285,Flexible
1000098,0.6702439070880599,0.23429589620719393,0.4906455216396452,0.22341463569601996,0.7657041037928061,0.2453227608198226,0.39267391366219656,0.6073260863378034,Balanced
1000099,2.4465434203718592,0.07333352222059186,0.0,0.8155144734572864,0.9266664777794081,0.0,0.604205732716737,0.39579426728326295,Balanced
1000100,4.575750393882278,0.2004540133105892,0.0,1.0,0.7995459866894108,0.0,0.6398637960068232,0.3601362039931768,Balanced
1000101,3.136438494145785,0.1535254885578271,0.8081220356417687,1.0,0.8464745114421729,0.4040610178208843,0.7751606587789172,0.22483934122108284,Flexible
1000103,0.5414527987893007,0.49006711617434595,0.7554671340588253,0.18048426626310024,0.509932883825654,0.37773356702941263,0.3384936417617601,0.6615063582382399,Balanced
1000105,0.40184120650821953,0.3806178056097753,0.0,0.13394706883607319,0.6193821943902247,0.0,0.23939348585149667,0.7606065141485033,Constrained
1000106,0.6358706945550636,0.11185118742593958,0.0,0.2119568981850212,0.8881488125740604,0.0,0.35122740304622657,0.6487725969537734,Balanced
1000107,0.5419467627971347,2.8853908151660335e-10,0.0,0.18064892093237825,0.9999999997114609,0.0,0.3722595682863896,0.6277404317136104,Balanced
1000108,4.782649341262678,0.2512631412036612,0.0,1.0,0.7487368587963388,0.0,0.6246210576389016,0.37537894236109837,Balanced
1000109,2.482365664605834,0.028693261955264227,0.3464101615137754,0.8274552215352781,0.9713067380447358,0.1732050807568877,0.6743356342545983,0.3256643657454017,Balanced
1000110,4.076720165758788,0.23042438387472008,0.0,1.0,0.7695756161252799,0.0,0.630872684837584,0.36912731516241604,Balanced
1000111,1.2250037163612424,0.10792043636282822,0.899954085146515,0.40833457212041413,0.8920795636371718,0.4499770425732575,0.5659508107112945,0.4340491892887055,Balanced
1000112,1.9904378037174724,2.8853908151660335e-10,0.0,0.6634792679058241,0.9999999997114609,0.0,0.5653917070757679,0.4346082929242321,Balanced
1000113,3.382766341432147,0.062376539598591796,0.0,1.0,0.9376234604014082,0.0,0.6812870381204225,0.31871296187957754,Balanced
1000114,3.31624922142326,2.8853908151660335e-10,1.2121830534626528,1.0,0.9999999997114609,0.6060915267313264,0.8818274579328362,0.11817254206716377,Flexible
1000115,4.429498565040183,0.7586209866854289,1.2653489768601378,1.0,0.24137901331457112,0.6326744884300689,0.662216050523392,0.33778394947660795,Balanced
1000116,0.05295233681960227,1.0000000001442695,0.0,0.017650778939867422,-1.4426948524715044e-10,0.0,0.0070603115326661236,0.9929396884673338,Constrained
1000117,0.43632305006058025,0.05054798490059054,0.4714045207910316,0.14544101668686008,0.9494520150994095,0.2357022603955158,0.4137226893232216,0.5862773106767785,Balanced
1000118,2.2393861611319825,0.07094726326008693,0.0,0.7464620537106609,0.9290527367399131,0.0,0.5773006425062382,0.42269935749376175,Balanced
1000119,5.472423523844647,0.13687943172190808,0.0,1.0,0.8631205682780919,0.0,0.6589361704834276,0.34106382951657244,Balanced
1000120,4.119796856770484,0.21539474189521868,1.3513596262676242,1.0,0.7846052581047813,0.6756798131338121,0.8380855213715781,0.1619144786284219,Flexible
1000121,10.2571411523617,0.2577425357568841,1.1152741101641481,1.0,0.7422574642431159,0.5576370550820741,0.789968355797557,0.21003164420244302,Flexible
1000122,3.7294013130547405,0.7025277513692494,0.0,1.0,0.2974722486307506,0.0,0.4892416745892252,0.5107583254107748,Balanced
1000123,1.6800398996388237,0.1460690687867836,0.0,0.5600132998796079,0.8539309312132164,0.0,0.48018459931580804,0.519815400684192,Balanced
1000124,2.6064172105647248,0.2127435017504169,0.0,0.8688057368549083,0.7872564982495831,0.0,0.5836992442168383,0.4163007557831617,Balanced
1000125,4.618801193567109,0.1149971894250501,0.95215713638747,1.0,0.8850028105749499,0.476078568193735,0.8083244136306054,0.19167558636939463,Flexible
1000126,0.8453320489185566,0.2999614142625928,0.651980997704024,0.2817773496395189,0.7000385857374072,0.325990498852012,0.4205196652326333,0.5794803347673667,Balanced
1000127,3.902496141329991,0.1396944039715895,0.5033641493192372,1.0,0.8603055960284105,0.2516820746596186,0.7335963012064087,0.26640369879359127,Flexible
1000128,5.169582838890317,0.35300372746258146,0.07071067811865475,1.0,0.6469962725374185,0.035355339059327376,0.6047054834790239,0.39529451652097614,Balanced
1000129,0.3444160986068912,0.0536053699158856,0.0,0.11480536620229707,0.9463946300841144,0.0,0.3298405355061531,0.6701594644938469,Balanced
1000130,0.5729095982877079,0.11951797656669838,0.4714045207910316,0.19096986609590264,0.8804820234333016,0.2357022603955158,0.41124323158700626,0.5887567684129937,Balanced
1000131,2.2060350557221957,0.42825117542706204,0.0,0.7353450185740652,0.571748824572938,0.0,0.4656626548015075,0.5343373451984925,Balanced
1000132,4.9117520667379235,1.0000000001442695,0.0831890330807703,1.0,-1.4426948524715044e-10,0.04159451654038515,0.4124783549188347,0.5875216450811653,Balanced
1000133,3.4639791795566524,0.0019991164162393993,0.0,1.0,0.9980008835837606,0.0,0.6994002650751282,0.3005997349248718,Balanced
1000134,1.8472042101571726,1.0000000001442695,0.0,0.6157347367190575,-1.4426948524715044e-10,0.0,0.24629389464434218,0.7537061053556579,Constrained
1000135,0.5700060034364283,0.18012535326660017,0.0,0.19000200114547608,0.8198746467333998,0.0,0.32196319447821037,0.6780368055217896,Balanced
1000136,1.1547002785716658,0.08170416623404964,0.0,0.38490009285722193,0.9182958337659504,0.0,0.4294487872726739,0.5705512127273261,Balanced
1000137,0.5592202363356253,0.09407178424553986,1.3094570021973102,0.18640674544520844,0.9059282157544601,0.6547285010986551,0.542759713234018,0.45724028676598205,Balanced
1000138,5.742645597775372,0.2123191839011901,0.4714045207910317,1.0,0.7876808160988099,0.23570226039551584,0.7070149229482977,0.2929850770517023,Flexible
1000139,3.8721468365941445,0.14595066853763605,1.1448395504925055,1.0,0.854049331462364,0.5724197752462528,0.827940732012585,0.172059267987415,Flexible
1000140,10.414250109056352,0.1715475675983602,0.8411636229961413,1.0,0.8284524324016398,0.42058181149807067,0.7747102731699131,0.22528972683008686,Flexible
1000141,2.5150929762055365,0.27807190540117666,0.0,0.8383643254018455,0.7219280945988233,0.0,0.5519241585403852,0.44807584145961477,Balanced
1000142,2.915816053094697,0.15790713183432192,0.0,0.971938684364899,0.8420928681656781,0.0,0.6414033341956631,0.3585966658043369,Balanced
1000143,0.4645145955982541,0.07312378011289622,0.0,0.15483819853275135,0.9268762198871038,0.0,0.3399981453792317,0.6600018546207683,Balanced
1000144,6.748065801204806,0.12635749890316206,1.256356637265072,1.0,0.8736425010968379,0.628178318632536,0.8505462459188122,0.14945375408118777,Flexible
1000145,3.63193015468663,0.06207396530817455,1.296362432175337,1.0,0.9379260346918254,0.6481812160876685,0.8758321752338482,0.12416782476615185,Flexible
1000146,3.7434671578393877,0.31036341159085623,1.0302333858226598,1.0,0.6896365884091438,0.5151166929113299,0.7614259843961422,0.23857401560385783,Flexible
1000147,5.8907916247839385,0.2621025871005124,1.1971785433438606,1.0,0.7378974128994876,0.5985892716719303,0.8009460053714254,0.19905399462857465,Flexible
1000148,7.802214190952612,0.1009853973503484,1.0573219068683164,1.0,0.8990146026496516,0.5286609534341582,0.828302666825143,0.17169733317485703,Flexible
