khipu_id,num_values,mean,std,cv,range,iqr,variance_class
1000214,40,68.95,98.76622229622164,1.4324325206123516,465.0,36.0,medium
1000216,8,168.25,367.75914089834083,2.1857898418920705,1067.0,50.0,high
1000217,4,5.5,5.196152422706632,0.9447549859466604,9.0,9.0,medium
1000218,5,163.8,94.67153743338069,0.5779703140011031,195.0,181.0,medium
1000220,16,12.75,12.44454365039822,0.9760426392469193,49.0,11.0,medium
1000221,30,11.4,14.891793620695237,1.306297686025898,63.0,14.0,medium
1000222,38,79.47368421052632,145.41417768754957,1.829714818585061,589.0,39.75,high
1000223,26,31.384615384615383,26.90438911862066,0.85724769250507,83.0,44.25,medium
1000224,2,22.5,16.263455967290593,0.7228202652129152,23.0,11.5,medium
1000225,8,0.0,0.0,,0.0,0.0,undefined
1000226,5,92.2,188.99656081526987,2.0498542387773306,429.0,19.0,high
1000227,38,6.2368421052631575,12.79238415858756,2.051099569731339,63.0,3.0,high
1000228,35,82.14285714285714,106.71654121113197,1.2991578930050849,339.0,63.0,medium
1000229,74,13.22972972972973,18.913318708875174,1.4296073385666628,72.0,17.25,medium
1000230,64,12.34375,22.5671616672165,1.828225755318805,80.0,8.0,high
1000231,5,162.4,334.72122729220507,2.061091301060376,760.0,10.0,high
1000232,12,16.916666666666668,15.934287406455146,0.9419283195934076,59.0,12.75,medium
1000233,58,789.7931034482758,1014.6593544464262,1.2847153894056218,3871.0,861.0,medium
1000234,50,39.12,42.52041046512191,1.0869225579018895,260.0,43.0,medium
1000235,65,41.83076923076923,81.0084041224214,1.9365745744602394,632.0,22.0,high
1000236,42,52.19047619047619,59.371602843092894,1.1375945800227654,357.0,40.0,medium
1000238,213,122.46948356807512,160.127176043765,1.307486333562905,726.0,136.0,medium
1000239,51,24.470588235294116,38.50057295219201,1.5733407216040005,213.0,35.0,high
1000240,47,16.78723404255319,22.635040333050345,1.3483484102070549,110.0,0.0,medium
1000241,5,211.6,183.4728862802349,0.8670741317591442,424.0,295.0,medium
1000242,4,2.5,1.0,0.4,2.0,0.5,low
1000243,22,167.04545454545453,141.50196945381134,0.8470866198595509,606.0,102.0,medium
1000244,12,90.41666666666667,286.5187470729314,3.168870935368826,999.0,12.75,high
1000245,23,32.82608695652174,37.05726793382598,1.1288969039443677,139.0,51.5,medium
1000246,31,56.96774193548387,59.30288574820383,1.0409906331791159,203.0,79.5,medium
1000249,64,14.625,15.998511835554611,1.0939153391832213,99.0,12.0,medium
1000250,36,47.72222222222222,92.04738255333842,1.9288159324331684,410.0,50.5,high
1000251,71,12.492957746478874,34.77801983989174,2.783809930814333,159.0,0.0,high
1000252,12,12.666666666666666,4.334498677803326,0.3421972640371047,12.0,7.0,low
1000253,24,13.541666666666666,12.63528243921918,0.9330670108961857,52.0,14.25,medium
1000254,7,55.0,98.7336484352388,1.7951572442770691,274.0,40.0,high
1000255,26,25.884615384615383,25.424912071552065,0.9822402880540174,117.0,27.0,medium
1000256,7,19.857142857142858,10.510765456244872,0.5293191236957849,28.0,8.0,medium
1000257,3,7.0,7.937253933193772,1.1338934190276817,15.0,7.5,medium
1000259,57,39.63157894736842,83.2761395210767,2.1012571725105675,408.0,35.0,high
1000260,22,169.63636363636363,615.9772371686771,3.6311627057103153,2916.0,69.0,high
1000261,22,164.36363636363637,616.5201534151983,3.7509522608225554,2915.0,33.25,high
1000262,51,84.45098039215686,247.9050877836508,2.9354909396253053,1255.0,60.5,high
1000263,49,85.57142857142857,253.15961697448245,2.958459630753551,1265.0,55.0,high
1000264,85,5.364705882352941,9.045976557384543,1.6862017705651013,45.0,3.0,high
1000265,54,717.8888888888889,692.722429822995,0.964943796379346,2730.0,613.25,medium
1000266,54,47.574074074074076,26.279773305254018,0.5523969476386598,105.0,37.75,medium
1000267,61,42.442622950819676,24.93225794706123,0.5874344282621611,112.0,35.0,medium
1000268,72,86.26388888888889,56.96131453607458,0.6603147072286862,301.0,56.25,medium
1000269,105,28.0,23.80974267298675,0.8503479526066696,100.0,37.0,medium
1000270,90,45.77777777777778,51.01283772722089,1.1143581056917184,206.0,66.5,medium
1000271,81,25.65432098765432,26.050508869227084,1.0154433197340682,124.0,32.0,medium
1000272,50,19.48,23.106002400648524,1.1861397536267209,80.0,35.0,medium
1000273,321,7.062305295950155,11.767109072282926,1.6661852722553239,81.0,8.0,high
1000274,123,142.0650406504065,186.93506104130046,1.3158413933890327,900.0,117.5,medium
1000275,241,22.443983402489625,22.967866481958154,1.0233418047979137,131.0,21.0,medium
1000276,8,1416.25,3916.8680545996003,2.765661468384537,11080.0,2.5,high
