khipu_id,depth,entropy,marginal_expressiveness,cumulative_entropy
1000000,0,0.0,0.0,0.0
1000000,1,2.161978178958206,2.161978178958206,2.161978178958206
1000000,2,0.9709505941661296,-1.1910275847920764,3.132928773124336
1000001,0,0.0,0.0,0.0
1000001,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000002,0,0.0,0.0,0.0
1000002,1,2.681276368448425,2.681276368448425,2.681276368448425
1000002,2,1.7924812497834999,-0.8887951186649252,4.473757618231925
1000003,0,0.0,0.0,0.0
1000003,1,1.7551201510831962,1.7551201510831962,1.7551201510831962
1000003,2,1.950212064337669,0.19509191325447284,3.7053322154208654
1000004,0,0.0,0.0,0.0
1000004,1,2.058229416535608,2.058229416535608,2.058229416535608
1000004,2,1.9254106345193764,-0.13281878201623165,3.9836400510549845
1000005,0,0.0,0.0,0.0
1000005,1,0.2538784400096225,0.2538784400096225,0.2538784400096225
1000005,2,0.4138168500150947,0.1599384100054722,0.6676952900247173
1000006,0,0.0,0.0,0.0
1000006,1,1.4294732979270321,1.4294732979270321,1.4294732979270321
1000006,2,1.4700053883051014,0.04053209037806926,2.8994786862321336
1000006,3,-1.4426951601859516e-10,-1.470005388449371,2.899478686087864
1000007,0,0.0,0.0,0.0
1000007,1,2.6419319399048704,2.6419319399048704,2.6419319399048704
1000007,2,2.506985664545983,-0.13494627535888748,5.148917604450853
1000007,3,1.9602368284524387,-0.5467488360935442,7.109154432903292
1000008,0,0.0,0.0,0.0
1000008,1,0.9023932825064398,0.9023932825064398,0.9023932825064398
1000008,2,0.637387498933652,-0.2650057835727878,1.5397807814400917
1000008,3,-1.4426951601859516e-10,-0.6373874990779215,1.5397807812958222
1000009,0,0.0,0.0,0.0
1000009,1,2.169432262696767,2.169432262696767,2.169432262696767
1000009,2,2.3510099600662473,0.18157769736948026,4.520442222763014
1000009,3,1.5289659674950158,-0.8220439925712315,6.04940819025803
1000010,0,0.0,0.0,0.0
1000010,1,2.515599154732305,2.515599154732305,2.515599154732305
1000010,2,2.0758692959763794,-0.43972985875592574,4.5914684507086845
1000010,3,1.3567796488699617,-0.7190896471064177,5.948248099578646
1000011,0,0.0,0.0,0.0
1000011,1,0.7219280945988233,0.7219280945988233,0.7219280945988233
1000011,2,1.9406454490382683,1.218717354439445,2.662573543637092
1000012,0,0.0,0.0,0.0
1000012,1,2.875340721788652,2.875340721788652,2.875340721788652
1000012,2,2.002078405746426,-0.8732623160422261,4.877419127535077
1000012,3,1.4999999995671913,-0.5020784061792345,6.377419127102269
1000013,0,0.0,0.0,0.0
1000013,1,0.8708644689468255,0.8708644689468255,0.8708644689468255
1000014,0,0.0,0.0,0.0
1000014,1,1.4859595062396616,1.4859595062396616,1.4859595062396616
1000015,0,0.0,0.0,0.0
1000015,1,1.474122707380388,1.474122707380388,1.474122707380388
1000015,2,-1.4426951601859516e-10,-1.4741227075246575,1.4741227072361185
1000017,0,0.0,0.0,0.0
1000017,1,1.9857687319963595,1.9857687319963595,1.9857687319963595
1000017,2,1.392147223231726,-0.5936215087646335,3.3779159552280857
1000018,0,0.0,0.0,0.0
1000018,1,0.305624695432662,0.305624695432662,0.305624695432662
1000018,2,1.9328428024601694,1.6272181070275074,2.2384674978928314
1000018,3,0.9182958337659504,-1.014546968694219,3.156763331658782
1000019,0,0.0,0.0,0.0
1000019,1,1.7270578172858515,1.7270578172858515,1.7270578172858515
1000019,2,0.35335933473288234,-1.3736984825529692,2.080417152018734
1000020,0,0.0,0.0,0.0
1000020,1,1.9497820528253633,1.9497820528253633,1.9497820528253633
1000020,2,2.711646047092308,0.7618639942669445,4.661428099917671
1000020,3,2.345805995992908,-0.36584005109939977,7.007234095910579
1000020,4,1.6644977786233834,-0.6813082173695246,8.671731874533963
1000020,5,-1.4426951601859516e-10,-1.664497778767653,8.671731874389693
1000021,0,0.0,0.0,0.0
1000021,1,2.174955789914017,2.174955789914017,2.174955789914017
1000021,2,1.948493069643211,-0.22646272027080605,4.123448859557228
1000022,0,0.0,0.0,0.0
1000022,1,1.8852502101602862,1.8852502101602862,1.8852502101602862
1000022,2,1.569667009390681,-0.3155832007696051,3.454917219550967
1000023,0,0.0,0.0,0.0
1000023,1,2.4772134723695407,2.4772134723695407,2.4772134723695407
1000023,2,2.7429274502547254,0.2657139778851847,5.220140922624266
1000023,3,2.075074222307217,-0.6678532279475085,7.295215144931483
1000024,0,0.0,0.0,0.0
1000024,1,1.6231629039634772,1.6231629039634772,1.6231629039634772
1000024,2,1.2714020417050196,-0.3517608622584576,2.8945649456684968
1000024,3,-1.4426951601859516e-10,-1.271402041849289,2.8945649455242273
1000025,0,0.0,0.0,0.0
1000025,1,1.64719424389974,1.64719424389974,1.64719424389974
1000025,2,1.7404258911307524,0.0932316472310124,3.3876201350304926
1000025,3,-1.4426951601859516e-10,-1.740425891275022,3.387620134886223
1000026,0,0.0,0.0,0.0
1000026,1,0.7219280945988233,0.7219280945988233,0.7219280945988233
1000026,2,1.4999999995671913,0.778071904968368,2.2219280941660147
1000027,0,0.0,0.0,0.0
1000027,1,1.5394847564986933,1.5394847564986933,1.5394847564986933
1000027,2,1.4999999995671913,-0.039484756931501996,3.0394847560658844
1000028,0,0.0,0.0,0.0
1000028,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000028,2,1.156779649014231,1.1567796491585005,1.1567796488699615
1000029,0,0.0,0.0,0.0
1000029,1,2.1665337065831194,2.1665337065831194,2.1665337065831194
1000029,2,2.577698262975307,0.41116455639218774,4.7442319695584265
1000029,3,-1.4426951601859516e-10,-2.5776982631195766,4.744231969414157
1000030,0,0.0,0.0,0.0
1000030,1,1.4958242284075354,1.4958242284075354,1.4958242284075354
1000030,2,0.6840384353505025,-0.8117857930570329,2.179862663758038
1000031,0,0.0,0.0,0.0
1000031,1,0.7495952569709409,0.7495952569709409,0.7495952569709409
1000032,0,0.0,0.0,0.0
1000032,1,1.4684366437140248,1.4684366437140248,1.4684366437140248
1000032,2,2.0584553858371026,0.5900187421230778,3.5268920295511275
1000033,0,0.0,0.0,0.0
1000033,1,0.9988455357066628,0.9988455357066628,0.9988455357066628
1000033,2,0.9999999997114609,0.001154464004798128,1.9988455354181238
1000034,0,0.0,0.0,0.0
1000034,1,2.281976370285732,2.281976370285732,2.281976370285732
1000034,2,1.6512001907654417,-0.6307761795202904,3.933176561051174
1000035,0,0.0,0.0,0.0
1000035,1,0.9999999997114609,0.9999999997114609,0.9999999997114609
1000035,2,1.3838077350312743,0.3838077353198134,2.383807734742735
1000036,0,0.0,0.0,0.0
1000036,1,0.9709505941661296,0.9709505941661296,0.9709505941661296
1000037,0,0.0,0.0,0.0
1000037,1,0.6912898691172499,0.6912898691172499,0.6912898691172499
1000037,2,1.2516291669550144,0.5603392978377645,1.9429190360722641
1000038,0,0.0,0.0,0.0
1000038,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000038,2,-1.4426951601859516e-10,0.0,-2.8853903203719033e-10
1000039,0,0.0,0.0,0.0
1000039,1,2.17738091213624,2.17738091213624,2.17738091213624
1000040,0,0.0,0.0,0.0
1000040,1,1.64506193397864,1.64506193397864,1.64506193397864
1000040,2,1.5751145909778486,-0.06994734300079153,3.2201765249564884
1000041,0,0.0,0.0,0.0
1000041,1,1.2169752444665334,1.2169752444665334,1.2169752444665334
1000042,0,0.0,0.0,0.0
1000042,1,1.5707060670069322,1.5707060670069322,1.5707060670069322
1000042,2,0.5916727782937884,-0.9790332887131438,2.1623788453007204
1000043,0,0.0,0.0,0.0
1000043,1,1.4999999995671913,1.4999999995671913,1.4999999995671913
1000043,2,1.9999999994229218,0.4999999998557305,3.499999998990113
1000044,0,0.0,0.0,0.0
1000044,1,1.4999999995671913,1.4999999995671913,1.4999999995671913
1000044,2,2.0849624999998086,0.5849625004326173,3.584962499567
1000045,0,0.0,0.0,0.0
1000045,1,0.34728135023618223,0.34728135023618223,0.34728135023618223
1000045,2,1.1411506478772768,0.7938692976410946,1.488431998113459
1000046,0,0.0,0.0,0.0
1000046,1,0.30954342886178615,0.30954342886178615,0.30954342886178615
1000046,2,-1.4426951601859516e-10,-0.3095434290060557,0.3095434287175166
1000047,0,0.0,0.0,0.0
1000047,1,1.6575370022286402,1.6575370022286402,1.6575370022286402
1000047,2,1.4137995641728716,-0.24373743805576864,3.071336566401512
1000048,0,0.0,0.0,0.0
1000048,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000049,0,0.0,0.0,0.0
1000049,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000049,2,0.7219280945988233,0.7219280947430928,0.7219280944545539
1000050,0,0.0,0.0,0.0
1000050,1,2.0938086131172646,2.0938086131172646,2.0938086131172646
1000050,2,0.9709505941661296,-1.122858018951135,3.0647592072833945
1000051,0,0.0,0.0,0.0
1000051,1,1.6533383132006794,1.6533383132006794,1.6533383132006794
1000052,0,0.0,0.0,0.0
1000052,1,0.9999999997114609,0.9999999997114609,0.9999999997114609
1000052,2,1.3221793450838581,0.32217934537239723,2.322179344795319
1000052,3,-1.4426951601859516e-10,-1.3221793452281276,2.3221793446510497
1000053,0,0.0,0.0,0.0
1000053,1,1.025913896507243,1.025913896507243,1.025913896507243
1000054,0,0.0,0.0,0.0
1000054,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000055,0,0.0,0.0,0.0
1000055,1,1.295836388858355,1.295836388858355,1.295836388858355
1000055,2,0.9999999997114609,-0.29583638914689414,2.295836388569816
1000056,0,0.0,0.0,0.0
1000056,1,0.9191427127445202,0.9191427127445202,0.9191427127445202
1000057,0,0.0,0.0,0.0
1000057,1,0.8918975851513755,0.8918975851513755,0.8918975851513755
1000058,0,0.0,0.0,0.0
1000058,1,0.6609623348556695,0.6609623348556695,0.6609623348556695
1000058,2,1.0529407601298262,0.3919784252741567,1.7139030949854956
1000059,0,0.0,0.0,0.0
1000059,1,1.3346791406187861,1.3346791406187861,1.3346791406187861
1000059,2,-1.4426951601859516e-10,-1.3346791407630556,1.3346791404745166
1000060,0,0.0,0.0,0.0
1000060,1,0.9957274517963866,0.9957274517963866,0.9957274517963866
1000060,2,0.9957274517963866,0.0,1.991454903592773
1000060,3,-1.4426951601859516e-10,-0.995727451940656,1.9914549034485036
1000061,0,0.0,0.0,0.0
1000061,1,0.9999999997114609,0.9999999997114609,0.9999999997114609
1000061,2,1.5849625002883474,0.5849625005768865,2.584962499999808
1000061,3,0.9999999997114609,-0.5849625005768865,3.5849624997112692
1000062,0,0.0,0.0,0.0
1000062,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000062,2,0.9182958337659504,0.9182958339102198,0.9182958336216809
1000062,3,0.9182958337659504,0.0,1.8365916673876312
1000063,0,0.0,0.0,0.0
1000063,1,2.464379137388876,2.464379137388876,2.464379137388876
1000063,2,1.9455305553149786,-0.5188485820738973,4.409909692703854
1000064,0,0.0,0.0,0.0
1000064,1,1.8255729204794884,1.8255729204794884,1.8255729204794884
1000065,0,0.0,0.0,0.0
1000065,1,1.4878010168885245,1.4878010168885245,1.4878010168885245
1000066,0,0.0,0.0,0.0
1000066,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000067,0,0.0,0.0,0.0
1000067,1,0.7219280945988233,0.7219280945988233,0.7219280945988233
1000067,2,1.5849625002883474,0.863034405689524,2.3068905948871707
1000068,0,0.0,0.0,0.0
1000068,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000069,0,0.0,0.0,0.0
1000069,1,1.37095059402186,1.37095059402186,1.37095059402186
1000069,2,-1.4426951601859516e-10,-1.3709505941661295,1.3709505938775906
1000070,0,0.0,0.0,0.0
1000070,1,0.7642045062200812,0.7642045062200812,0.7642045062200812
1000070,2,-1.4426951601859516e-10,-0.7642045063643507,0.7642045060758117
1000071,0,0.0,0.0,0.0
1000071,1,2.791756898836823,2.791756898836823,2.791756898836823
1000072,0,0.0,0.0,0.0
1000072,1,1.5485806060900458,1.5485806060900458,1.5485806060900458
1000073,0,0.0,0.0,0.0
1000073,1,1.24067053124388,1.24067053124388,1.24067053124388
1000074,0,0.0,0.0,0.0
1000074,1,0.35335933473288234,0.35335933473288234,0.35335933473288234
1000074,2,-1.4426951601859516e-10,-0.3533593348771519,0.3533593345886128
1000075,0,0.0,0.0,0.0
1000075,1,1.5394847564986933,1.5394847564986933,1.5394847564986933
1000075,2,1.459147916594436,-0.08033683990425722,2.9986326730931294
1000076,0,0.0,0.0,0.0
1000076,1,1.7924812497834999,1.7924812497834999,1.7924812497834999
1000076,2,0.9999999997114609,-0.792481250072039,2.7924812494949607
1000077,0,0.0,0.0,0.0
1000077,1,1.4854752967945257,1.4854752967945257,1.4854752967945257
1000077,2,-1.4426951601859516e-10,-1.4854752969387952,1.4854752966502562
1000078,0,0.0,0.0,0.0
1000078,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000078,2,-1.4426951601859516e-10,0.0,-2.8853903203719033e-10
1000079,0,0.0,0.0,0.0
1000079,1,2.4999999991343826,2.4999999991343826,2.4999999991343826
1000079,2,1.6125474868043055,-0.8874525123300772,4.112547485938688
1000080,0,0.0,0.0,0.0
1000080,1,1.0360543349713147,1.0360543349713147,1.0360543349713147
1000081,0,0.0,0.0,0.0
1000081,1,1.3257847807705223,1.3257847807705223,1.3257847807705223
1000081,2,0.9709505941661296,-0.3548341866043927,2.296735374936652
1000082,0,0.0,0.0,0.0
1000082,1,0.3372900663284749,0.3372900663284749,0.3372900663284749
1000083,0,0.0,0.0,0.0
1000083,1,1.6409775986799358,1.6409775986799358,1.6409775986799358
1000083,2,2.085724390025626,0.4447467913456902,3.7267019887055617
1000083,3,-1.4426951601859516e-10,-2.0857243901698954,3.726701988561292
1000084,0,0.0,0.0,0.0
1000084,1,0.6500224213598151,0.6500224213598151,0.6500224213598151
1000085,0,0.0,0.0,0.0
1000085,1,2.5977206376234885,2.5977206376234885,2.5977206376234885
1000085,2,1.49046857015575,-1.1072520674677384,4.088189207779239
1000086,0,0.0,0.0,0.0
1000086,1,1.950212064337669,1.950212064337669,1.950212064337669
1000087,0,0.0,0.0,0.0
1000087,1,2.1862781237377855,2.1862781237377855,2.1862781237377855
1000087,2,0.6500224213598151,-1.5362557023779704,2.8363005450976004
1000088,0,0.0,0.0,0.0
1000088,1,0.0,0.0,0.0
1000089,0,0.0,0.0,0.0
1000089,1,0.890560887687186,0.890560887687186,0.890560887687186
1000089,2,0.8545537843842643,-0.03600710330292167,1.7451146720714503
1000090,0,0.0,0.0,0.0
1000090,1,1.095795254568125,1.095795254568125,1.095795254568125
1000090,2,0.8112781241705938,-0.28451713039753135,1.9070733787387188
1000091,0,0.0,0.0,0.0
1000091,1,2.5068665421726357,2.5068665421726357,2.5068665421726357
1000091,2,-1.4426951601859516e-10,-2.506866542316905,2.5068665420283662
1000092,0,0.0,0.0,0.0
1000092,1,0.9957274517963866,0.9957274517963866,0.9957274517963866
1000093,0,0.0,0.0,0.0
1000093,1,0.9059282157544601,0.9059282157544601,0.9059282157544601
1000093,2,-1.4426951601859516e-10,-0.9059282158987296,0.9059282156101907
1000094,0,0.0,0.0,0.0
1000094,1,1.8469740598017874,1.8469740598017874,1.8469740598017874
1000094,2,1.0415043152875216,-0.8054697445142658,2.888478375089309
1000094,3,-1.4426951601859516e-10,-1.0415043154317911,2.8884783749450396
1000096,0,0.0,0.0,0.0
1000096,1,0.45940052126839426,0.45940052126839426,0.45940052126839426
1000096,2,1.983253164954141,1.5238526436857467,2.442653686222535
1000096,3,1.9749375006248489,-0.008315664329292094,4.417591186847384
1000097,0,0.0,0.0,0.0
1000097,1,0.8046914645152805,0.8046914645152805,0.8046914645152805
1000097,2,2.2164500126225306,1.41175854810725,3.021141477137811
1000097,3,0.9709505941661296,-1.245499418456401,3.992092071303941
1000098,0,0.0,0.0,0.0
1000098,1,0.9833761898506845,0.9833761898506845,0.9833761898506845
1000098,2,1.9528195303934357,0.9694433405427512,2.93619572024412
1000099,0,0.0,0.0,0.0
1000099,1,1.4582415494483039,1.4582415494483039,1.4582415494483039
1000100,0,0.0,0.0,0.0
1000100,1,1.5996275357642786,1.5996275357642786,1.5996275357642786
1000101,0,0.0,0.0,0.0
1000101,1,1.0906528028201836,1.0906528028201836,1.0906528028201836
1000101,2,1.459147916594436,0.3684951137742525,2.5498007194146197
1000103,0,0.0,0.0,0.0
1000103,1,0.9732068331066764,0.9732068331066764,0.9732068331066764
1000103,2,1.3628100234308862,0.38960319032420976,2.3360168565375625
1000105,0,0.0,0.0,0.0
1000105,1,0.6500224213598151,0.6500224213598151,0.6500224213598151
1000106,0,0.0,0.0,0.0
1000106,1,1.786301200594561,1.786301200594561,1.786301200594561
1000107,0,0.0,0.0,0.0
1000107,1,0.9967916316930976,0.9967916316930976,0.9967916316930976
1000108,0,0.0,0.0,0.0
1000108,1,1.1974776237081375,1.1974776237081375,1.1974776237081375
1000109,0,0.0,0.0,0.0
1000109,1,1.4999999995671913,1.4999999995671913,1.4999999995671913
1000109,2,0.9999999997114609,-0.4999999998557304,2.499999999278652
1000109,3,0.9999999997114609,0.0,3.499999998990113
1000110,0,0.0,0.0,0.0
1000110,1,1.2216949072035193,1.2216949072035193,1.2216949072035193
1000111,0,0.0,0.0,0.0
1000111,1,1.392147223231726,1.392147223231726,1.392147223231726
1000111,2,0.9999999997114609,-0.3921472235202651,2.392147222943187
1000112,0,0.0,0.0,0.0
1000112,1,1.9999999994229218,1.9999999994229218,1.9999999994229218
1000113,0,0.0,0.0,0.0
1000113,1,2.443221595242655,2.443221595242655,2.443221595242655
1000114,0,0.0,0.0,0.0
1000114,1,0.9999999997114609,0.9999999997114609,0.9999999997114609
1000114,2,0.9999999997114609,0.0,1.9999999994229218
1000115,0,0.0,0.0,0.0
1000115,1,0.04741445973828921,0.04741445973828921,0.04741445973828921
1000115,2,0.9709505941661296,0.9235361344278404,1.018365053904419
1000116,0,0.0,0.0,0.0
1000116,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000117,0,0.0,0.0,0.0
1000117,1,0.4138168500150947,0.4138168500150947,0.4138168500150947
1000117,2,-1.4426951601859516e-10,-0.41381685015936426,0.4138168498708252
1000118,0,0.0,0.0,0.0
1000118,1,1.4746786889005918,1.4746786889005918,1.4746786889005918
1000119,0,0.0,0.0,0.0
1000119,1,0.8474179611291244,0.8474179611291244,0.8474179611291244
1000120,0,0.0,0.0,0.0
1000120,1,1.562105322687754,1.562105322687754,1.562105322687754
1000120,2,0.9999999997114609,-0.562105322976293,2.5621053223992147
1000121,0,0.0,0.0,0.0
1000121,1,1.2498025504761152,1.2498025504761152,1.2498025504761152
1000121,2,0.8904916399309523,-0.35931091054516295,2.1402941904070674
1000122,0,0.0,0.0,0.0
1000122,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000123,0,0.0,0.0,0.0
1000123,1,1.381460854101261,1.381460854101261,1.381460854101261
1000124,0,0.0,0.0,0.0
1000124,1,1.8346996108505191,1.8346996108505191,1.8346996108505191
1000125,0,0.0,0.0,0.0
1000125,1,1.6228840261180018,1.6228840261180018,1.6228840261180018
1000125,2,1.3346791406187861,-0.28820488549921564,2.957563166736788
1000125,3,-1.4426951601859516e-10,-1.3346791407630556,2.9575631665925184
1000126,0,0.0,0.0,0.0
1000126,1,0.9321115673281356,0.9321115673281356,0.9321115673281356
1000126,2,0.9999999997114609,0.06788843238332531,1.9321115670395965
1000126,3,0.9999999997114609,0.0,2.9321115667510576
1000127,0,0.0,0.0,0.0
1000127,1,2.434117474064497,2.434117474064497,2.434117474064497
1000127,2,2.2345348531190488,-0.19958262094544832,4.668652327183546
1000128,0,0.0,0.0,0.0
1000128,1,1.2009102790767197,1.2009102790767197,1.2009102790767197
1000128,2,0.9132829637322903,-0.2876273153444293,2.11419324280901
1000129,0,0.0,0.0,0.0
1000129,1,0.9182958337659504,0.9182958337659504,0.9182958337659504
1000130,0,0.0,0.0,0.0
1000130,1,1.2516291669550144,1.2516291669550144,1.2516291669550144
1000130,2,1.5849625002883474,0.33333333333333304,2.8365916672433618
1000131,0,0.0,0.0,0.0
1000131,1,0.9134724274477152,0.9134724274477152,0.9134724274477152
1000132,0,0.0,0.0,0.0
1000132,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000132,2,-1.4426951601859516e-10,0.0,-2.8853903203719033e-10
1000133,0,0.0,0.0,0.0
1000133,1,0.9910760595496831,0.9910760595496831,0.9910760595496831
1000134,0,0.0,0.0,0.0
1000134,1,-1.4426951601859516e-10,-1.4426951601859516e-10,-1.4426951601859516e-10
1000135,0,0.0,0.0,0.0
1000135,1,1.3260875249314898,1.3260875249314898,1.3260875249314898
1000136,0,0.0,0.0,0.0
1000136,1,0.7219280945988233,0.7219280945988233,0.7219280945988233
1000137,0,0.0,0.0,0.0
1000137,1,0.8904916399309523,0.8904916399309523,0.8904916399309523
1000137,2,-1.4426951601859516e-10,-0.8904916400752217,0.8904916397866828
1000138,0,0.0,0.0,0.0
1000138,1,0.8453509363338975,0.8453509363338975,0.8453509363338975
1000138,2,1.4911148494781075,0.64576391314421,2.336465785812005
