khipu_id,cord_id,numeric_value,confidence,num_clusters,validation_notes
1000000,3000001,,0.0,0,No knots found
1000000,3000002,,0.0,0,No knots found
1000000,3000003,180.0,1.0,2,Decoded 2/2 knots
1000000,3000004,1.0,1.0,1,Decoded 1/1 knots
1000000,3000005,,0.0,0,No knots found
1000000,3000006,100.0,1.0,1,Decoded 1/1 knots
1000000,3000007,1.0,1.0,1,Decoded 1/1 knots
1000000,3000008,,0.0,0,No knots found
1000000,3000009,280.0,1.0,2,Decoded 3/3 knots
1000000,3000010,200.0,1.0,1,Decoded 2/2 knots
1000000,3000011,,0.0,0,No knots found
1000000,3000012,,0.0,0,No knots found
1000000,3000013,,0.0,0,No knots found
1000000,3000014,90.0,1.0,1,Decoded 1/1 knots
1000000,3000015,,0.0,0,No knots found
1000000,3000016,20.0,1.0,1,Decoded 1/1 knots
1000000,3000017,30.0,1.0,1,Decoded 1/1 knots
1000000,3000018,80.0,1.0,1,Decoded 1/1 knots
1000001,3000019,200.0,1.0,1,Decoded 2/2 knots
1000001,3000020,1000.0,1.0,2,Decoded 10/10 knots
1000001,3000021,300.0,1.0,2,Decoded 3/3 knots
1000001,3000022,100.0,1.0,1,Decoded 1/1 knots
1000001,3000023,680.0,1.0,2,Decoded 7/7 knots
1000001,3000024,50.0,1.0,1,Decoded 1/1 knots
1000002,3000025,420.0,1.0,3,Decoded 5/5 knots
1000002,3000026,400.0,1.0,1,Decoded 4/4 knots
1000002,3000027,450.0,1.0,2,Decoded 5/5 knots
1000002,3000028,1030.0,1.0,4,Decoded 11/11 knots
1000002,3000029,540.0,1.0,2,Decoded 6/6 knots
1000002,3000030,980.0,1.0,3,Decoded 10/10 knots
1000002,3000031,440.0,1.0,2,Decoded 5/5 knots
1000002,3000032,140.0,1.0,2,Decoded 2/2 knots
1000002,3000033,,0.0,0,No knots found
1000002,3000034,840.0,1.0,2,Decoded 9/9 knots
1000002,3000035,160.0,1.0,2,Decoded 2/2 knots
1000002,3000036,860.0,1.0,2,Decoded 9/9 knots
1000002,3000037,,0.0,0,No knots found
1000002,3000038,160.0,1.0,2,Decoded 2/2 knots
1000002,3000039,170.0,1.0,2,Decoded 2/2 knots
1000002,3000040,100.0,1.0,1,Decoded 1/1 knots
1000002,3000041,340.0,1.0,2,Decoded 4/4 knots
1000002,3000042,1070.0,1.0,3,Decoded 11/11 knots
1000002,3000043,160.0,1.0,2,Decoded 2/2 knots
1000002,3000044,640.0,1.0,2,Decoded 7/7 knots
1000002,3000045,1301.0,1.0,3,Decoded 14/14 knots
1000002,3000046,270.0,1.0,2,Decoded 3/3 knots
1000002,3000047,690.0,1.0,2,Decoded 7/7 knots
1000002,3000048,1280.0,1.0,3,Decoded 13/13 knots
1000002,3000049,21.0,1.0,2,Decoded 2/2 knots
1000002,3000050,270.0,1.0,2,Decoded 3/3 knots
1000002,3000051,300.0,1.0,1,Decoded 3/3 knots
1000002,3000052,30.0,1.0,1,Decoded 1/1 knots
1000002,3000053,2.0,1.0,1,Decoded 2/2 knots
1000002,3036578,850.0,1.0,3,Decoded 9/9 knots
1000003,3000054,,0.0,0,No knots found
1000003,3000055,,0.0,0,No knots found
1000003,3000056,630.0,1.0,3,Decoded 7/7 knots
1000003,3000057,330.0,1.0,3,Decoded 4/4 knots
1000003,3000058,270.0,1.0,3,Decoded 3/3 knots
1000003,3000059,750.0,1.0,2,Decoded 8/8 knots
1000003,3000060,100.0,1.0,1,Decoded 1/1 knots
1000003,3000061,100.0,1.0,1,Decoded 1/1 knots
1000003,3000062,200.0,1.0,1,Decoded 2/2 knots
1000003,3000063,801.0,0.6230769230769231,3,Decoded 9/13 knots (4 issues)
1000003,3000064,690.0,1.0,3,Decoded 7/7 knots
1000003,3000065,460.0,1.0,3,Decoded 5/5 knots
1000003,3000066,700.0,1.0,1,Decoded 7/7 knots
1000003,3000067,190.0,1.0,2,Decoded 2/2 knots
1000003,3000068,60.0,1.0,1,Decoded 1/1 knots
1000003,3000069,101.0,1.0,2,Decoded 2/2 knots
1000003,3000070,290.0,1.0,2,Decoded 3/3 knots
1000003,3000071,1080.0,1.0,3,Decoded 11/11 knots
1000003,3000072,70.0,1.0,1,Decoded 1/1 knots
1000003,3000073,730.0,1.0,3,Decoded 8/8 knots
1000003,3000074,200.0,1.0,1,Decoded 2/2 knots
1000003,3000075,930.0,1.0,3,Decoded 10/10 knots
1000003,3000076,950.0,1.0,2,Decoded 10/10 knots
1000003,3000077,160.0,1.0,2,Decoded 2/2 knots
1000003,3000078,301.0,1.0,2,Decoded 4/4 knots
1000003,3000079,40.0,1.0,1,Decoded 1/1 knots
1000003,3000080,60.0,1.0,1,Decoded 1/1 knots
1000003,3000081,101.0,1.0,2,Decoded 2/2 knots
1000003,3000082,200.0,1.0,3,Decoded 3/3 knots
1000003,3000083,,0.0,0,No knots found
1000003,3000084,,0.0,0,No knots found
1000003,3000085,250.0,1.0,2,Decoded 3/3 knots
1000003,3000086,260.0,1.0,2,Decoded 3/3 knots
1000003,3000087,240.0,1.0,2,Decoded 3/3 knots
1000003,3000088,,0.0,0,No knots found
1000003,3000089,140.0,0.6,3,Decoded 2/3 knots (1 issues)
1000003,3000090,,0.0,0,No knots found
1000003,3000091,1.0,1.0,1,Decoded 1/1 knots
1000004,3000092,,0.0,0,No knots found
1000004,3000093,30.0,1.0,1,Decoded 1/1 knots
1000004,3000094,340.0,1.0,2,Decoded 4/4 knots
1000004,3000095,220.0,1.0,2,Decoded 3/3 knots
1000004,3000096,,0.0,0,No knots found
1000004,3000097,280.0,1.0,2,Decoded 3/3 knots
1000004,3000098,320.0,1.0,2,Decoded 4/4 knots
1000004,3000099,50.0,1.0,1,Decoded 1/1 knots
1000004,3000100,30.0,1.0,1,Decoded 1/1 knots
1000004,3000101,280.0,1.0,2,Decoded 3/3 knots
1000004,3000102,70.0,1.0,1,Decoded 1/1 knots
1000004,3000103,101.0,1.0,2,Decoded 2/2 knots
1000004,3000104,20.0,1.0,1,Decoded 1/1 knots
1000004,3000105,20.0,1.0,1,Decoded 1/1 knots
1000004,3000106,101.0,1.0,2,Decoded 2/2 knots
1000004,3000107,90.0,1.0,1,Decoded 1/1 knots
1000004,3000108,40.0,1.0,1,Decoded 1/1 knots
1000004,3000109,120.0,1.0,2,Decoded 2/2 knots
1000004,3000110,20.0,1.0,1,Decoded 1/1 knots
1000004,3000111,140.0,1.0,2,Decoded 2/2 knots
1000004,3000112,40.0,1.0,1,Decoded 1/1 knots
1000004,3000113,30.0,1.0,1,Decoded 1/1 knots
1000004,3000114,1.0,1.0,1,Decoded 1/1 knots
1000004,3000115,100.0,1.0,1,Decoded 1/1 knots
1000004,3000116,30.0,1.0,1,Decoded 1/1 knots
1000004,3000117,20.0,1.0,1,Decoded 1/1 knots
1000004,3000118,20.0,1.0,1,Decoded 1/1 knots
1000004,3000119,,0.0,0,No knots found
1000004,3000120,20.0,1.0,1,Decoded 1/1 knots
1000004,3000121,40.0,0.3,3,Decoded 1/3 knots (2 issues)
1000004,3000122,201.0,1.0,2,Decoded 3/3 knots
1000004,3000123,600.0,1.0,1,Decoded 6/6 knots
1000004,3000124,100.0,1.0,1,Decoded 1/1 knots
1000004,3000125,200.0,1.0,1,Decoded 2/2 knots
1000004,3000126,160.0,1.0,2,Decoded 2/2 knots
1000004,3000127,190.0,1.0,2,Decoded 2/2 knots
1000004,3000128,250.0,1.0,2,Decoded 3/3 knots
1000004,3000129,101.0,1.0,2,Decoded 2/2 knots
1000004,3000130,160.0,1.0,2,Decoded 2/2 knots
1000004,3000131,101.0,1.0,2,Decoded 2/2 knots
1000004,3000132,161.0,1.0,3,Decoded 3/3 knots
1000004,3000133,201.0,1.0,3,Decoded 3/3 knots
1000004,3000134,80.0,1.0,1,Decoded 1/1 knots
1000004,3000135,200.0,1.0,1,Decoded 2/2 knots
1000004,3000136,,0.0,0,No knots found
1000004,3000137,270.0,1.0,2,Decoded 3/3 knots
1000004,3000138,400.0,1.0,1,Decoded 4/4 knots
1000004,3000139,80.0,1.0,1,Decoded 1/1 knots
1000004,3000140,,0.0,0,No knots found
1000004,3000141,140.0,1.0,2,Decoded 2/2 knots
1000004,3000142,160.0,1.0,2,Decoded 2/2 knots
1000004,3000143,240.0,1.0,2,Decoded 3/3 knots
1000004,3000144,170.0,1.0,2,Decoded 2/2 knots
1000004,3000145,150.0,1.0,2,Decoded 2/2 knots
1000004,3000146,101.0,1.0,2,Decoded 2/2 knots
1000004,3000147,160.0,1.0,2,Decoded 2/2 knots
1000004,3000148,,0.0,0,No knots found
1000004,3000149,20.0,1.0,1,Decoded 1/1 knots
1000004,3000150,701.0,1.0,2,Decoded 8/8 knots
1000004,3000151,80.0,1.0,1,Decoded 1/1 knots
1000004,3000152,,0.0,0,No knots found
1000004,3000153,240.0,1.0,2,Decoded 3/3 knots
1000004,3000154,20.0,1.0,1,Decoded 1/1 knots
1000004,3000155,,0.0,0,No knots found
1000004,3000156,50.0,1.0,1,Decoded 1/1 knots
1000004,3000157,70.0,1.0,1,Decoded 1/1 knots
1000004,3000158,30.0,1.0,1,Decoded 1/1 knots
1000004,3000159,120.0,1.0,2,Decoded 2/2 knots
1000004,3000160,101.0,1.0,2,Decoded 2/2 knots
1000004,3000161,90.0,1.0,1,Decoded 1/1 knots
1000004,3000162,120.0,1.0,2,Decoded 2/2 knots
1000004,3000163,60.0,1.0,1,Decoded 1/1 knots
1000004,3000164,80.0,1.0,1,Decoded 1/1 knots
1000004,3000165,130.0,1.0,2,Decoded 2/2 knots
1000004,3000166,520.0,1.0,3,Decoded 6/6 knots
1000004,3000167,200.0,1.0,1,Decoded 2/2 knots
1000004,3000168,,0.0,0,No knots found
1000004,3000169,120.0,1.0,2,Decoded 2/2 knots
1000004,3000170,30.0,1.0,1,Decoded 1/1 knots
1000004,3000171,80.0,1.0,1,Decoded 1/1 knots
1000004,3000172,530.0,1.0,2,Decoded 6/6 knots
1000004,3000173,450.0,1.0,2,Decoded 5/5 knots
1000004,3000174,,0.0,0,No knots found
1000004,3000175,101.0,1.0,2,Decoded 2/2 knots
1000004,3000176,220.0,1.0,2,Decoded 3/3 knots
1000004,3000177,201.0,1.0,2,Decoded 3/3 knots
1000004,3000178,280.0,1.0,2,Decoded 3/3 knots
1000004,3000179,180.0,1.0,2,Decoded 2/2 knots
1000004,3000180,260.0,1.0,2,Decoded 3/3 knots
1000004,3000181,240.0,1.0,2,Decoded 3/3 knots
1000004,3000182,220.0,1.0,3,Decoded 3/3 knots
1000004,3000183,20.0,1.0,1,Decoded 1/1 knots
1000004,3000184,400.0,1.0,1,Decoded 4/4 knots
1000004,3000185,480.0,1.0,2,Decoded 5/5 knots
1000004,3000186,60.0,1.0,1,Decoded 1/1 knots
1000004,3000187,60.0,1.0,1,Decoded 1/1 knots
1000004,3000188,50.0,1.0,1,Decoded 1/1 knots
1000004,3000189,50.0,1.0,1,Decoded 1/1 knots
1000004,3000190,220.0,1.0,2,Decoded 3/3 knots
1000004,3000191,100.0,1.0,1,Decoded 1/1 knots
1000004,3000192,120.0,1.0,2,Decoded 2/2 knots
1000004,3000193,250.0,1.0,2,Decoded 3/3 knots
1000004,3000194,160.0,1.0,2,Decoded 2/2 knots
1000004,3000195,150.0,1.0,2,Decoded 2/2 knots
1000004,3000196,230.0,1.0,2,Decoded 3/3 knots
1000004,3000197,160.0,1.0,2,Decoded 2/2 knots
1000004,3000198,,0.0,0,No knots found
1000004,3000199,1.0,0.45,1,Decoded 1/2 knots (1 issues)
1000004,3000200,,0.0,0,No knots found
1000004,3000201,130.0,1.0,2,Decoded 2/2 knots
1000004,3000202,30.0,1.0,1,Decoded 1/1 knots
1000004,3000203,320.0,1.0,2,Decoded 4/4 knots
1000004,3000204,401.0,0.75,2,Decoded 5/6 knots (1 issues)
1000004,3000205,40.0,1.0,1,Decoded 1/1 knots
1000004,3000206,,0.0,0,No knots found
1000004,3000207,,0.0,0,No knots found
1000004,3000208,120.0,1.0,2,Decoded 2/2 knots
1000004,3000209,100.0,1.0,1,Decoded 1/1 knots
1000004,3000210,,0.0,0,No knots found
1000004,3000211,90.0,1.0,1,Decoded 1/1 knots
1000004,3000212,120.0,1.0,2,Decoded 2/2 knots
1000004,3000213,220.0,1.0,2,Decoded 3/3 knots
1000004,3000214,350.0,1.0,3,Decoded 4/4 knots
1000004,3000215,60.0,1.0,1,Decoded 1/1 knots
1000004,3000216,220.0,1.0,2,Decoded 3/3 knots
1000004,3000217,280.0,1.0,2,Decoded 3/3 knots
1000004,3000218,340.0,1.0,2,Decoded 4/4 knots
1000004,3000219,,0.0,0,No knots found
1000004,3000220,30.0,1.0,1,Decoded 1/1 knots
1000004,3000221,30.0,1.0,1,Decoded 1/1 knots
1000004,3000222,80.0,1.0,1,Decoded 1/1 knots
1000004,3000223,20.0,1.0,1,Decoded 1/1 knots
1000004,3000224,70.0,1.0,1,Decoded 1/1 knots
1000004,3000225,120.0,1.0,2,Decoded 2/2 knots
1000004,3000226,200.0,1.0,1,Decoded 2/2 knots
1000004,3000227,120.0,1.0,2,Decoded 2/2 knots
1000004,3000228,160.0,1.0,2,Decoded 2/2 knots
1000004,3000229,250.0,1.0,2,Decoded 3/3 knots
1000004,3000230,630.0,1.0,3,Decoded 7/7 knots
1000004,3000231,130.0,1.0,2,Decoded 2/2 knots
1000004,3000232,220.0,1.0,2,Decoded 3/3 knots
1000004,3000233,20.0,1.0,1,Decoded 1/1 knots
1000004,3000234,20.0,1.0,1,Decoded 1/1 knots
1000004,3000235,160.0,1.0,2,Decoded 2/2 knots
1000004,3000236,640.0,1.0,2,Decoded 7/7 knots
1000004,3000237,120.0,1.0,2,Decoded 2/2 knots
1000004,3000238,170.0,1.0,2,Decoded 2/2 knots
1000004,3000239,1.0,1.0,1,Decoded 1/1 knots
1000004,3000240,20.0,1.0,1,Decoded 1/1 knots
1000004,3000241,100.0,1.0,1,Decoded 1/1 knots
1000004,3000242,201.0,1.0,2,Decoded 3/3 knots
1000004,3000243,150.0,1.0,2,Decoded 2/2 knots
1000004,3000244,280.0,1.0,2,Decoded 3/3 knots
1000004,3000245,150.0,1.0,2,Decoded 2/2 knots
1000004,3000246,160.0,1.0,2,Decoded 2/2 knots
1000004,3000247,301.0,0.7200000000000001,2,Decoded 4/5 knots (1 issues)
1000004,3000248,920.0,1.0,2,Decoded 10/10 knots
1000004,3000249,,0.0,0,No knots found
1000004,3000250,100.0,1.0,1,Decoded 1/1 knots
1000004,3000251,70.0,1.0,1,Decoded 1/1 knots
1000004,3000252,30.0,1.0,1,Decoded 1/1 knots
1000004,3000253,160.0,1.0,2,Decoded 2/2 knots
1000004,3000254,80.0,1.0,1,Decoded 1/1 knots
1000004,3000255,1.0,1.0,1,Decoded 1/1 knots
1000004,3000256,1.0,1.0,1,Decoded 1/1 knots
1000004,3000257,1.0,1.0,1,Decoded 1/1 knots
1000004,3000258,50.0,1.0,1,Decoded 1/1 knots
1000004,3000259,1.0,1.0,1,Decoded 1/1 knots
1000004,3000260,40.0,1.0,1,Decoded 1/1 knots
1000004,3000261,,0.0,0,No knots found
1000004,3000262,40.0,1.0,1,Decoded 1/1 knots
1000004,3000263,20.0,1.0,1,Decoded 1/1 knots
1000004,3000264,40.0,1.0,1,Decoded 1/1 knots
1000004,3000265,60.0,1.0,1,Decoded 1/1 knots
1000004,3000266,20.0,1.0,1,Decoded 1/1 knots
1000004,3000267,20.0,1.0,1,Decoded 1/1 knots
1000005,3000268,200.0,1.0,3,Decoded 3/3 knots
1000005,3000269,141.0,1.0,3,Decoded 3/3 knots
1000005,3000270,131.0,1.0,3,Decoded 3/3 knots
1000005,3000271,71.0,1.0,2,Decoded 2/2 knots
1000005,3000272,161.0,1.0,3,Decoded 3/3 knots
1000005,3000273,160.0,1.0,2,Decoded 2/2 knots
1000005,3000274,151.0,1.0,3,Decoded 3/3 knots
1000005,3000275,30.0,1.0,1,Decoded 1/1 knots
1000005,3000276,180.0,1.0,4,Decoded 4/4 knots
1000005,3000277,140.0,1.0,4,Decoded 4/4 knots
1000005,3000278,130.0,1.0,4,Decoded 4/4 knots
1000005,3000279,52.0,1.0,4,Decoded 4/4 knots
1000005,3000280,160.0,1.0,4,Decoded 4/4 knots
1000005,3000281,160.0,1.0,4,Decoded 4/4 knots
1000005,3000282,150.0,1.0,4,Decoded 4/4 knots
1000005,3000283,30.0,1.0,1,Decoded 1/1 knots
1000005,3000284,,0.0,0,No knots found
1000005,3000285,,0.0,0,No knots found
1000005,3000286,450.0,1.0,3,Decoded 5/5 knots
1000005,3000287,90.0,1.0,1,Decoded 1/1 knots
1000005,3000288,170.0,1.0,2,Decoded 2/2 knots
1000005,3000289,670.0,1.0,2,Decoded 7/7 knots
1000005,3000290,680.0,1.0,2,Decoded 7/7 knots
1000005,3000291,480.0,1.0,2,Decoded 5/5 knots
1000005,3000292,201.0,1.0,2,Decoded 3/3 knots
1000005,3000293,860.0,1.0,2,Decoded 9/9 knots
1000005,3000294,600.0,1.0,1,Decoded 6/6 knots
1000005,3000295,520.0,1.0,2,Decoded 6/6 knots
1000005,3000296,440.0,1.0,3,Decoded 5/5 knots
1000005,3000297,80.0,1.0,1,Decoded 1/1 knots
1000005,3000298,701.0,1.0,2,Decoded 8/8 knots
1000005,3000299,40.0,1.0,1,Decoded 1/1 knots
1000005,3000300,390.0,1.0,2,Decoded 4/4 knots
1000005,3000301,740.0,1.0,2,Decoded 8/8 knots
1000005,3000302,670.0,1.0,2,Decoded 7/7 knots
1000005,3000303,,0.0,0,No knots found
1000005,3000304,300.0,1.0,2,Decoded 3/3 knots
1000005,3000305,,0.0,0,No knots found
1000005,3000306,,0.0,0,No knots found
1000005,3000307,,0.0,0,No knots found
1000005,3000308,,0.0,0,No knots found
1000005,3000309,860.0,1.0,2,Decoded 9/9 knots
1000005,3000310,,0.0,0,No knots found
1000005,3000311,,0.0,0,No knots found
1000005,3000312,,0.0,0,No knots found
1000005,3000313,,0.0,0,No knots found
1000005,3000314,190.0,1.0,2,Decoded 2/2 knots
1000005,3000315,,0.0,0,No knots found
1000005,3000316,,0.0,0,No knots found
1000005,3000317,,0.0,0,No knots found
1000005,3000318,,0.0,0,No knots found
1000005,3000319,,0.0,0,No knots found
1000005,3000320,,0.0,0,No knots found
1000005,3000321,,0.0,0,No knots found
1000005,3000322,,0.0,0,No knots found
1000005,3000323,,0.0,0,No knots found
1000005,3000324,,0.0,0,No knots found
1000005,3000325,140.0,1.0,2,Decoded 2/2 knots
1000005,3000326,,0.0,0,No knots found
1000005,3000327,200.0,1.0,1,Decoded 2/2 knots
1000005,3000328,90.0,1.0,1,Decoded 1/1 knots
1000005,3000329,20.0,1.0,1,Decoded 1/1 knots
1000006,3000330,1.0,1.0,1,Decoded 1/1 knots
1000006,3000331,,0.0,0,No knots found
1000006,3000332,,0.0,0,No knots found
1000006,3000333,,0.0,0,No knots found
1000006,3000334,1.0,1.0,1,Decoded 1/1 knots
1000006,3000335,,0.0,0,No knots found
1000006,3000336,,0.0,0,No knots found
1000006,3000337,,0.0,0,No knots found
1000006,3000338,1.0,1.0,1,Decoded 1/1 knots
1000006,3000339,,0.0,0,No knots found
1000006,3000340,,0.0,0,No knots found
1000006,3000341,1.0,1.0,1,Decoded 1/1 knots
1000006,3000342,,0.0,0,No knots found
1000006,3000343,,0.0,0,No knots found
1000006,3000344,1.0,1.0,1,Decoded 1/1 knots
1000006,3000345,,0.0,0,No knots found
1000006,3000346,,0.0,0,No knots found
1000006,3000347,1.0,1.0,1,Decoded 1/1 knots
1000006,3000348,1.0,1.0,1,Decoded 1/1 knots
1000006,3000349,,0.0,0,No knots found
1000006,3000350,1.0,1.0,1,Decoded 1/1 knots
1000006,3000351,100.0,1.0,1,Decoded 1/1 knots
1000006,3000352,,0.0,0,No knots found
1000006,3000353,2.0,1.0,2,Decoded 2/2 knots
1000006,3000354,1.0,1.0,1,Decoded 1/1 knots
1000006,3000355,2.0,1.0,2,Decoded 2/2 knots
1000006,3000356,1.0,1.0,1,Decoded 1/1 knots
1000006,3000357,1.0,1.0,1,Decoded 1/1 knots
1000006,3000358,21.0,1.0,2,Decoded 2/2 knots
1000006,3000359,20.0,1.0,1,Decoded 1/1 knots
1000006,3000360,21.0,1.0,2,Decoded 2/2 knots
1000006,3000361,21.0,1.0,2,Decoded 2/2 knots
1000006,3000362,1.0,1.0,1,Decoded 1/1 knots
1000006,3000363,20.0,1.0,1,Decoded 1/1 knots
1000006,3000364,1.0,1.0,1,Decoded 1/1 knots
1000006,3000365,1.0,1.0,1,Decoded 1/1 knots
1000006,3000366,21.0,1.0,2,Decoded 2/2 knots
1000006,3000367,20.0,1.0,1,Decoded 1/1 knots
1000006,3000368,20.0,1.0,1,Decoded 1/1 knots
1000006,3000369,,0.0,0,No knots found
1000006,3000370,1.0,1.0,1,Decoded 1/1 knots
1000006,3000371,1.0,1.0,1,Decoded 1/1 knots
1000006,3000372,,0.0,0,No knots found
1000006,3000373,1.0,1.0,1,Decoded 1/1 knots
1000006,3000374,1.0,1.0,1,Decoded 1/1 knots
1000006,3000375,,0.0,0,No knots found
1000006,3000376,,0.0,0,No knots found
1000006,3000377,,0.0,0,No knots found
1000006,3000378,,0.0,0,No knots found
1000006,3000379,,0.0,0,No knots found
1000006,3000380,,0.0,0,No knots found
1000006,3000381,,0.0,0,No knots found
1000006,3000382,,0.0,0,No knots found
1000006,3000383,,0.0,0,No knots found
1000006,3000384,,0.0,0,No knots found
1000006,3000385,,0.0,0,No knots found
1000006,3000386,,0.0,0,No knots found
1000006,3000387,,0.0,0,No knots found
1000006,3000388,,0.0,0,No knots found
1000006,3000389,,0.0,0,No knots found
1000006,3000390,,0.0,0,No knots found
1000006,3000391,,0.0,0,No knots found
1000006,3000392,,0.0,0,No knots found
1000006,3000393,,0.0,0,No knots found
1000006,3000394,,0.0,0,No knots found
1000006,3000395,,0.0,0,No knots found
1000006,3000396,,0.0,0,No knots found
1000006,3000397,,0.0,0,No knots found
1000006,3000398,,0.0,0,No knots found
1000006,3000399,30.0,1.0,1,Decoded 1/1 knots
1000006,3000400,20.0,1.0,1,Decoded 1/1 knots
1000006,3000401,30.0,1.0,1,Decoded 1/1 knots
1000006,3000402,30.0,1.0,1,Decoded 1/1 knots
1000006,3000403,,0.0,0,No knots found
1000006,3000404,20.0,1.0,1,Decoded 1/1 knots
1000006,3000405,1.0,1.0,1,Decoded 1/1 knots
1000006,3000406,40.0,1.0,1,Decoded 1/1 knots
1000006,3000407,20.0,1.0,1,Decoded 1/1 knots
1000006,3000408,20.0,1.0,1,Decoded 1/1 knots
1000006,3000409,,0.0,0,No knots found
1000007,3000410,,0.0,0,No knots found
1000007,3000411,520.0,1.0,2,Decoded 6/6 knots
1000007,3000412,1001.0,1.0,3,Decoded 11/11 knots
1000007,3000413,1760.0,1.0,5,Decoded 18/18 knots
1000007,3000414,1480.0,1.0,5,Decoded 15/15 knots
1000007,3000415,670.0,1.0,3,Decoded 7/7 knots
1000007,3000416,550.0,1.0,2,Decoded 6/6 knots
1000007,3000417,830.0,1.0,3,Decoded 9/9 knots
1000007,3000418,90.0,0.09000000000000001,3,Decoded 1/10 knots (9 issues)
1000007,3000419,560.0,0.675,4,Decoded 6/8 knots (2 issues)
1000007,3000420,340.0,1.0,3,Decoded 4/4 knots
1000007,3000421,440.0,1.0,2,Decoded 5/5 knots
1000007,3000422,780.0,1.0,3,Decoded 8/8 knots
1000007,3000423,1020.0,1.0,5,Decoded 11/11 knots
1000007,3000424,1870.0,1.0,4,Decoded 19/19 knots
1000007,3000425,301.0,1.0,3,Decoded 4/4 knots
1000007,3000426,330.0,1.0,2,Decoded 4/4 knots
1000007,3000427,560.0,1.0,3,Decoded 6/6 knots
1000007,3000428,2140.0,1.0,4,Decoded 22/22 knots
1000007,3000429,2220.0,1.0,4,Decoded 23/23 knots
1000007,3000430,900.0,1.0,2,Decoded 9/9 knots
1000007,3000431,300.0,1.0,1,Decoded 3/3 knots
1000007,3000432,960.0,1.0,2,Decoded 10/10 knots
1000007,3000433,2030.0,1.0,4,Decoded 21/21 knots
1000007,3000434,1330.0,1.0,4,Decoded 14/14 knots
1000007,3000435,830.0,1.0,3,Decoded 9/9 knots
1000007,3000436,320.0,1.0,2,Decoded 4/4 knots
1000007,3000437,740.0,1.0,3,Decoded 8/8 knots
1000007,3000438,2301.0,1.0,4,Decoded 24/24 knots
1000007,3000439,1230.0,1.0,4,Decoded 13/13 knots
1000007,3000440,370.0,1.0,3,Decoded 4/4 knots
1000007,3000441,200.0,1.0,1,Decoded 2/2 knots
1000007,3000442,430.0,1.0,3,Decoded 5/5 knots
1000007,3000443,80.0,0.09000000000000001,3,Decoded 1/10 knots (9 issues)
1000007,3000444,1300.0,1.0,3,Decoded 13/13 knots
1000007,3000445,730.0,1.0,3,Decoded 8/8 knots
1000007,3000446,350.0,1.0,2,Decoded 4/4 knots
1000007,3000447,360.0,1.0,3,Decoded 4/4 knots
1000007,3000448,1630.0,1.0,4,Decoded 17/17 knots
1000007,3000449,1290.0,1.0,4,Decoded 13/13 knots
1000007,3000450,400.0,1.0,2,Decoded 4/4 knots
1000007,3000451,370.0,1.0,2,Decoded 4/4 knots
1000007,3000452,360.0,1.0,3,Decoded 4/4 knots
1000007,3000453,1601.0,1.0,4,Decoded 17/17 knots
1000007,3000454,1760.0,1.0,4,Decoded 18/18 knots
1000007,3000455,360.0,1.0,2,Decoded 4/4 knots
1000007,3000456,120.0,1.0,2,Decoded 2/2 knots
1000007,3000457,201.0,1.0,2,Decoded 3/3 knots
1000007,3000458,900.0,1.0,2,Decoded 9/9 knots
1000007,3000459,870.0,1.0,2,Decoded 9/9 knots
1000007,3000460,240.0,1.0,2,Decoded 3/3 knots
1000007,3000461,301.0,1.0,2,Decoded 4/4 knots
1000007,3000462,301.0,1.0,2,Decoded 4/4 knots
1000007,3000463,600.0,1.0,2,Decoded 6/6 knots
1000007,3000464,680.0,1.0,4,Decoded 7/7 knots
1000007,3000465,150.0,1.0,2,Decoded 2/2 knots
1000007,3000466,90.0,1.0,1,Decoded 1/1 knots
1000007,3000467,290.0,1.0,2,Decoded 3/3 knots
1000007,3000468,560.0,1.0,4,Decoded 6/6 knots
1000007,3000469,1401.0,1.0,4,Decoded 15/15 knots
1000007,3000470,70.0,1.0,1,Decoded 1/1 knots
1000007,3000471,140.0,1.0,2,Decoded 2/2 knots
1000007,3000472,490.0,1.0,2,Decoded 5/5 knots
1000007,3000473,360.0,0.6,3,Decoded 4/6 knots (2 issues)
1000007,3000474,1400.0,1.0,3,Decoded 14/14 knots
1000007,3000475,401.0,1.0,2,Decoded 5/5 knots
1000007,3000476,100.0,1.0,1,Decoded 1/1 knots
1000007,3000477,490.0,1.0,2,Decoded 5/5 knots
1000007,3000478,850.0,1.0,4,Decoded 9/9 knots
1000007,3000479,501.0,1.0,4,Decoded 6/6 knots
1000007,3000480,140.0,1.0,2,Decoded 2/2 knots
1000007,3000481,690.0,1.0,2,Decoded 7/7 knots
1000007,3000482,220.0,1.0,2,Decoded 3/3 knots
1000007,3000483,600.0,1.0,1,Decoded 6/6 knots
1000007,3000484,820.0,0.7363636363636364,3,Decoded 9/11 knots (2 issues)
1000007,3000485,1170.0,1.0,4,Decoded 12/12 knots
1000007,3000486,,0.0,0,No knots found
1000007,3000487,,0.0,0,No knots found
1000007,3000488,,0.0,0,No knots found
1000007,3000489,,0.0,0,No knots found
1000007,3000490,,0.0,0,No knots found
1000007,3000491,,0.0,0,No knots found
1000007,3000492,801.0,1.0,2,Decoded 9/9 knots
1000007,3000493,150.0,1.0,2,Decoded 2/2 knots
1000007,3000494,100.0,1.0,1,Decoded 1/1 knots
1000007,3000495,400.0,1.0,2,Decoded 4/4 knots
