cluster_id,count,pct,mean_hierarchy_depth,mean_branching_factor,mean_cord_count,mean_summation_match_rate,mean_has_summation,mean_numeric_coverage,mean_avg_numeric_value,mean_node_density,mean_leaf_ratio,mean_has_aggregation,mean_structural_complexity
0,109,17.60904684975767,1.3944954128440368,4.2154386407248055,10.807339449541285,0.0177624872579001,0.0,0.6720951408389123,211.97238477199772,0.11293556579419052,0.6160527045015918,0.0,1.5519742477588505
1,108,17.447495961227787,3.2777777777777777,4.345376422048153,109.70370370370371,0.08541324703093049,0.0,0.7634027607847209,200.62768343161764,0.017322657924183235,0.705988331908228,1.0,11.470728525328038
2,287,46.36510500807754,1.6341463414634145,15.211491831652214,58.1219512195122,0.02790293003323337,0.0,0.7256339537333822,208.99886303344553,0.03130353858836437,0.8542030670184281,0.0,4.641987273096649
3,32,5.169628432956381,3.25,5.578447257931585,514.0,0.1087709550778713,0.0,0.6390173129977302,114.43888151909853,0.0024449796841747905,0.7574803022368316,0.84375,45.67033739613633
4,22,3.5541195476575123,2.5454545454545454,7.910527732650832,91.31818181818181,0.7839724406028754,1.0,0.71449412546537,54.92542795026161,0.03422307989801739,0.7530388626665883,0.4090909090909091,9.781242264524677
5,54,8.723747980613894,1.1296296296296295,107.76851851851852,123.18518518518519,0.0,0.0,0.6841344269398798,117.38133739244483,0.010019270610414839,0.9794846339269234,0.0,1.133615471382097
6,7,1.1308562197092082,1.7142857142857142,12.067346938775511,30.285714285714285,0.0,0.0,0.8771860795850179,11908.499466813751,0.04712826640654322,0.8019233172938247,0.14285714285714285,2.9872970102034855
