khipu_id,hierarchy_depth,branching_factor,cord_count,summation_match_rate,has_summation,numeric_coverage,avg_numeric_value,node_density,leaf_ratio,has_aggregation,structural_complexity
1000070,2,3.6666666666666665,12,0.0,0,0.9166666666666666,1209.8181818181818,0.0833333333333333,0.6923076923076923,0,1.9285714285714288
1000071,1,55.0,56,0.0,0,0.75,315.1666666666667,0.0178571428571428,0.9649122807017544,0,0.9821428571428571
1000072,1,13.0,14,0.0,0,0.8571428571428571,64.5,0.0714285714285714,0.8666666666666667,0,0.9285714285714286
1000073,1,11.0,12,0.0,0,0.9166666666666666,450.09090909090907,0.0833333333333333,0.8461538461538461,0,0.9166666666666666
1000074,2,10.0,21,0.0,0,0.7619047619047619,3528.875,0.0476190476190476,0.8636363636363636,0,1.3636363636363635
1000075,2,2.2,12,0.0,0,0.75,11785.888888888889,0.0833333333333333,0.5384615384615384,0,2.1875
1000076,2,7.2,37,0.0,0,0.972972972972973,8147.611111111111,0.027027027027027,0.8421052631578947,0,3.9024390243902443
1000077,2,140.5,282,0.0,0,0.0744680851063829,19.61904761904762,0.0035460992907801,0.9893992932862191,0,1.9787985865724382
1000078,2,4.5,10,0.0,0,0.9,107.88888888888889,0.1,0.7272727272727273,0,1.4545454545454546
1000079,2,4.086956521739131,95,0.125,0,0.7368421052631579,239.9857142857143,0.0105263157894736,0.75,0,13.76068376068376
1000080,1,35.0,36,0.0,0,0.8333333333333334,57.333333333333336,0.0277777777777777,0.9459459459459459,0,0.9722222222222222
1000081,2,5.6,29,0.0,0,0.9655172413793104,728.25,0.0344827586206896,0.8,0,3.484848484848485
1000082,1,16.0,17,0.0,0,0.8823529411764706,3233.333333333333,0.0588235294117647,0.8888888888888888,0,0.9411764705882353
1000083,3,3.738095238095238,158,0.0857142857142857,0,0.8607594936708861,27.044117647058822,0.0063291139240506,0.7295597484276729,1,21.949748743718594
1000084,1,6.0,7,0.0,0,0.7142857142857143,83.6,0.1428571428571428,0.75,0,0.8571428571428571
1000085,2,13.761904761904765,290,0.0,0,0.4827586206896552,94.57857142857142,0.0034482758620689,0.9243986254295533,0,18.222580645161287
1000086,1,14.0,15,0.0,0,0.9333333333333332,1939.642857142857,0.0666666666666666,0.875,0,0.9333333333333333
1000087,2,2.1538461538461537,29,0.5833333333333334,1,0.896551724137931,14.076923076923077,0.0344827586206896,0.5333333333333333,0,5.073170731707317
1000088,1,195.0,196,0.0,0,0.0,0.0,0.0051020408163265,0.9898477157360406,0,0.9948979591836735
1000089,2,2.0211267605633805,288,0.0263157894736842,0,0.7118055555555556,70.22926829268293,0.0034722222222222,0.5051903114186851,0,48.32634032634032
1000090,2,5.0,16,0.0,0,0.625,38.4,0.0625,0.7647058823529411,0,1.8333333333333333
1000091,2,16.333333333333332,50,0.0,0,0.74,74.89189189189189,0.02,0.9215686274509803,0,2.7115384615384617
1000092,1,13.0,14,0.0,0,0.5714285714285714,53.125,0.0714285714285714,0.8666666666666667,0,0.9285714285714286
1000093,2,11.5,24,1.0,1,0.875,112.38095238095238,0.0416666666666666,0.88,0,1.76
1000094,3,3.313953488372093,286,0.0,0,0.902097902097902,38.201550387596896,0.0034965034965034,0.6968641114982579,1,41.956873315363886
1000096,3,13.268115942028986,1832,0.0363636363636363,0,0.2177947598253275,43.54887218045113,0.0005458515283842,0.9241680305510093,1,115.64245810055866
