khipu_id,numeric_entropy_bits,numeric_entropy_per_cord,max_numeric_entropy,normalized_numeric_entropy,num_unique_values,num_cords_with_values,color_entropy_bits,max_color_entropy,normalized_color_entropy,num_unique_colors,num_color_records,structural_level_entropy,structural_branching_entropy,num_levels,num_cords_total,total_information_bits,info_per_cord,num_nodes,depth,avg_branching,min_bits_numeric,min_bits_color,min_bits_structure,total_min_bits,redundancy_ratio,compression_efficiency
1000230,2.289867598880081,0.03577918123250127,3.321928094887362,0.6893188333619619,10.0,64.0,1.7456912430330975,2.0,0.8728456215165488,4.0,87.0,0.869620774054375,0.0,2.0,86.0,4.905179615967554,0.03270119743978369,87.0,2.0,4.095238095238095,3.321928094887362,2.0,1.0,6.321928094887362,0.775899305139906,1.2888270338374455
1000231,1.9219280948873625,0.3843856189774725,2.0,0.9609640474436812,4.0,5.0,0.9661773513883509,1.0,0.9661773513883509,2.0,51.0,0.3533593350214213,0.0,2.0,45.0,3.241464781297135,0.0648292956259427,46.0,2.0,11.25,2.0,1.0,1.0,4.0,0.8103661953242838,1.234010013954038
1000232,2.855388542207534,0.23794904518396118,3.0,0.9517961807358447,8.0,12.0,1.6258145836939113,2.0,0.8129072918469556,4.0,36.0,0.775512658133148,0.0,2.0,35.0,5.2567157840345935,0.1118450166815871,36.0,2.0,3.888888888888889,3.0,2.0,1.0,6.0,0.8761192973390989,1.141397071194693
1000233,5.3231611673921595,0.0917786408171062,5.523561956057013,0.9637189208233469,46.0,58.0,0.12394986771100759,1.0,0.12394986771100759,2.0,59.0,0.21639693245126465,0.0,2.0,58.0,5.663507967554431,0.04882334454788303,59.0,2.0,29.0,5.523561956057013,1.0,1.0,7.523561956057013,0.7527694994250558,1.3284278929523206
1000234,4.141984511178708,0.08283969022357417,4.584962500721156,0.9033845992256702,24.0,50.0,0.9059282160429994,1.0,0.9059282160429994,2.0,56.0,0.0,0.0,1.0,56.0,5.047912727221708,0.047621818181336865,57.0,1.0,56.0,4.584962500721156,1.0,0.0,5.584962500721156,0.9038400394935325,1.106390463250943
1000235,3.759392138403419,0.05783680212928337,4.459431618637297,0.8430204698490713,22.0,65.0,2.550931510433823,2.807354922057604,0.9086601378368504,7.0,83.0,0.5236871691688334,0.0,4.0,81.0,6.8340108180060755,0.046808293274014215,82.0,4.0,10.125,4.459431618637297,2.807354922057604,2.0,9.266786540694902,0.7374736418061059,1.3559806660356772
1000236,4.25145678085272,0.10122516144887429,4.523561956057013,0.9398471430594764,23.0,42.0,2.332576209164693,3.169925001442312,0.7358458664174622,9.0,82.0,0.2811937964320427,0.0,2.0,82.0,6.8652267864494565,0.05536473214878594,83.0,2.0,16.4,4.523561956057013,3.169925001442312,1.0,8.693486957499324,0.7896977150839638,1.2663073235480693
1000238,6.153020037017146,0.028887418014165007,6.741466986401147,0.912712329442388,107.0,213.0,2.444064869403164,3.4594316186372973,0.7064931869836769,11.0,340.0,1.00629142817245,0.0,4.0,326.0,9.60337633459276,0.01781702473950419,327.0,4.0,6.269230769230769,6.741466986401147,3.4594316186372973,2.0,12.200898605038445,0.7871040195864737,1.2704801082395398
1000239,3.3932325780984063,0.0665339721195766,4.247927513443585,0.7987971940104223,19.0,51.0,1.5404842639485252,2.321928094887362,0.6634504605635753,5.0,65.0,1.0961827991095632,0.0,4.0,61.0,6.0298996411564945,0.05383838965318299,62.0,3.0,5.545454545454546,4.247927513443585,2.321928094887362,2.0,8.569855608330947,0.7036174139614085,1.4212269056417175
1000240,0.8809796561597346,0.01874424800339861,2.807354922057604,0.31381128522005164,7.0,47.0,1.2601368098284134,1.584962500721156,0.7950578068913634,3.0,119.0,0.419921097375718,0.0,2.0,47.0,2.561037563363866,0.027245080461317725,48.0,1.0,47.0,2.807354922057604,1.584962500721156,1.0,5.39231742277876,0.47494191505590494,2.1055206295748627
1000241,2.3219280948873626,0.46438561897747255,2.321928094887362,1.0000000000000002,5.0,5.0,1.2806721295208872,1.584962500721156,0.808014151084447,3.0,12.0,0.5185697317883058,0.0,2.0,86.0,4.121169956196556,0.04528758193622589,87.0,2.0,17.2,2.321928094887362,1.584962500721156,1.0,4.906890595608518,0.8398740252910566,1.1906547528404061
