kfg_id,typology_label,geo_zone,provenance_display,beh_cluster,beh_label,value_register,pct_nonzero,pct_round5,entropy_per_cord,max_hier_level,knot_L_ratio,knot_E_ratio,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg
CM009,T1,Central Coast,Purucucho,2,B3,3.5,0.7692307692307693,0.08,0.07383326760571976,0,0.45714285714285713,0.22857142857142856,1,1,1,0,0,0,0,0,1
HM45419A,T1,Ica & Paracas,"Ica Valley (Site T, Grave K)",1,B2,1.5,0.3333333333333333,0.0,0.21875,0,0.5,0.5,0,0,0,0,0,0,0,0,1
HM45419C,T1,Ica & Paracas,"Ica Valley (Site T, Grave K)",1,B2,4.0,0.32432432432432434,0.08333333333333333,0.21017126740618342,0,0.5833333333333334,0.4166666666666667,0,0,0,0,0,0,0,0,1
KH0001,T1,Central Coast,Chuquitanta,3,B4,60.5,1.0,0.28846153846153844,0.04001809201146759,3,0.47657841140529533,0.002036659877800407,1,0,1,1,0,0,0,0,0
KH0002,T1,,Unknown,3,B4,5.0,1.0,0.1935483870967742,0.11910579619482765,2,0.5945945945945946,0.16216216216216217,1,0,0,0,0,0,0,0,0
KH0003,T1,,Unknown,4,B5,8.0,0.8666666666666667,0.3076923076923077,0.2446794605542647,1,0.47058823529411764,0.11764705882352941,1,0,0,0,0,0,0,0,0
KH0004,T1,,Unknown,4,B5,7.0,1.0,0.1111111111111111,0.30283117299976303,1,0.6666666666666666,0.0,1,0,0,1,1,0,0,0,0
KH0005,T1,,Unknown,2,B3,100.5,1.0,0.5,0.17892091034234217,1,0.5526315789473685,0.39473684210526316,1,0,0,0,0,0,0,0,0
KH0006,T1,,Unknown,1,B2,2.0,0.847457627118644,0.16,0.05545393284489009,1,0.42105263157894735,0.49122807017543857,1,1,0,0,0,0,1,1,0
KH0007,T1,,Unknown,2,B3,6.5,0.9565217391304348,0.13636363636363635,0.04925644589164284,1,0.5210084033613446,0.15126050420168066,1,1,1,1,1,0,1,0,0
KH0008,T1,,Unknown,2,B3,6.5,0.9122807017543859,0.19230769230769232,0.029529346643245694,1,0.45754716981132076,0.12735849056603774,1,1,1,1,1,0,0,1,1
KH0009,T1,,Unknown,2,B3,63.0,0.788,0.29441624365482233,0.033282874337947556,1,0.34841628959276016,0.03167420814479638,1,1,1,1,1,1,0,0,1
KH0010,T1,Central Coast,Pachacamac (Nordenskiöld),5,B6,25.0,0.42424242424242425,0.5714285714285714,0.23113759647350235,1,0.2,0.2,1,0,1,0,0,0,0,0,1
KH0011,T1,,Unknown,2,B3,4.0,0.8214285714285714,0.13043478260869565,0.1520459064553393,1,0.6333333333333333,0.06666666666666667,1,1,1,1,0,0,0,0,0
KH0012,T1,,Unknown,2,B3,25.0,0.8333333333333334,0.2,0.17732196723355073,1,0.6206896551724138,0.0,0,0,0,0,0,0,0,1,0
KH0013,T1,,Unknown,1,B2,2.0,0.36792452830188677,0.1282051282051282,0.06594388448483618,1,0.4186046511627907,0.4418604651162791,1,0,1,0,0,0,0,1,0
KH0014,T1,,Unknown,2,B3,4.0,0.4666666666666667,0.19047619047619047,0.07717851984932185,0,0.7021276595744681,0.0851063829787234,1,1,1,0,1,1,0,0,1
KH0015,T1,,Unknown,3,B4,48.0,1.0,0.26666666666666666,0.07169548423222467,2,0.4693140794223827,0.0,1,0,0,1,0,0,0,0,0
KH0016,T1,,Unknown,1,B2,1.0,0.391304347826087,0.0,0.0,2,0.0,0.5,0,0,0,0,0,0,0,0,0
KH0017,T1,,Unknown,2,B3,3.0,1.0,0.2727272727272727,0.23590060165853996,1,0.6428571428571429,0.35714285714285715,1,0,0,0,0,0,0,0,0
KH0018,T1,,Unknown,1,B2,2.0,0.6923076923076923,0.07407407407407407,0.08609941182201991,1,0.48148148148148145,0.48148148148148145,1,0,1,0,0,0,0,1,0
KH0019,T1,,Unknown,5,B6,70.0,1.0,1.0,0.04689955935892812,1,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0020,T1,,Unknown,4,B5,410.0,0.4444444444444444,0.75,0.5,0,1.0,0.0,1,0,0,0,0,0,0,0,0
KH0021,T1,,Unknown,4,B5,37.5,1.0,0.2,0.3121928094887363,0,0.47368421052631576,0.0,1,0,0,0,0,0,0,0,1
KH0022,T1,,Unknown,2,B3,8.5,0.8,0.13333333333333333,0.05980063375329918,1,0.4823529411764706,0.08235294117647059,1,1,0,0,0,0,0,0,0
KH0023,T1,,Unknown,4,B5,6.0,1.0,0.0,0.5283208335737187,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0
KH0024,T1,,Unknown,5,B6,10.0,0.625,0.8,0.14438561897747246,1,0.2,0.0,0,0,0,0,0,0,0,0,1
KH0025,T1,,Unknown,4,B5,20.5,0.6666666666666666,0.5,0.5,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0
KH0026,T1,,Unknown,5,B6,10.0,0.35135135135135137,1.0,0.03009565874071197,1,0.0,0.0,1,1,0,0,0,0,0,0,0
KH0027,T1,,Unknown,2,B3,3.0,0.5324675324675324,0.12195121951219512,0.07487756231262378,1,0.717391304347826,0.17391304347826086,1,1,1,0,0,1,0,1,0
KH0028,T2,,Unknown,3,B4,2.0,0.8807692307692307,0.03056768558951965,0.011181586001418466,2,0.5223880597014925,0.27238805970149255,1,1,1,0,0,0,0,1,0
KH0029,T1,,Unknown,1,B2,10.0,0.7857142857142857,0.4090909090909091,0.13603891137093005,1,0.5,0.5,0,0,0,1,0,0,0,0,0
KH0030,T1,,Unknown,2,B3,30.0,0.625,0.6,0.10738835685064224,1,0.5918367346938775,0.0,1,0,1,1,1,0,0,0,1
KH0031,T1,,Aankoop,3,B4,36.5,0.8472222222222222,0.3770491803278688,0.04513473103935866,3,0.3333333333333333,0.06944444444444445,1,0,1,1,0,0,0,1,1
KH0032,T1,Cañete–Pisco,La Puntilla (Paracas/Pisco),2,B3,25.0,0.9285714285714286,0.4230769230769231,0.14896694921204362,1,0.5081967213114754,0.06557377049180328,1,0,0,0,0,0,0,0,0
KH0033,T1,Cañete–Pisco,La Puntilla (Paracas/Pisco),2,B3,15.0,0.3484848484848485,0.2608695652173913,0.1621498345610981,1,0.38095238095238093,0.09523809523809523,1,1,1,1,0,0,0,0,0
KH0034,T2,Nazca & Far South,Nazca,1,B2,1.0,0.4399260628465804,0.0,0.0048389896089181955,1,0.2625,0.7375,0,1,0,0,0,1,0,1,1
KH0035,T1,,Unknown,4,B5,13.0,0.3333333333333333,0.25,0.5,0,0.5714285714285714,0.0,0,0,0,0,0,0,0,0,0
KH0036,T1,,Unknown,2,B3,5.5,1.0,0.3888888888888889,0.14675578710381074,0,0.7777777777777778,0.0,0,1,0,0,0,0,0,0,1
KH0037,T1,,Unknown,1,B2,1.0,0.9333333333333333,0.0,0.09193243057990907,0,0.35714285714285715,0.6428571428571429,0,0,0,0,0,0,0,0,0
KH0038,T1,,Unknown,2,B3,2.0,0.92,0.21739130434782608,0.12905007084781464,0,0.5769230769230769,0.23076923076923078,1,1,1,0,0,0,0,0,0
KH0039,T1,,Unknown,4,B5,4.0,0.8,0.0,0.3125,2,0.6363636363636364,0.09090909090909091,0,0,0,0,0,0,0,0,0
KH0040,T1,,Unknown,2,B3,6.0,0.9047619047619048,0.0,0.15709313782667073,0,0.6296296296296297,0.07407407407407407,1,0,0,0,0,0,0,0,0
KH0041,T1,,Unknown,4,B5,22.0,0.45454545454545453,0.4,0.46438561897747255,1,0.4444444444444444,0.0,0,0,0,1,0,0,0,0,1
KH0042,T1,Central Coast,Pachacamac,2,B3,5.0,0.7541899441340782,0.2740740740740741,0.030765878044528336,1,0.4484848484848485,0.19393939393939394,1,1,1,1,0,1,0,1,1
KH0043,T1,,Unknown,4,B5,14.0,0.1875,0.0,0.5283208335737187,0,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0
KH0044,T1,,Unknown,4,B5,24.0,1.0,0.25,0.5,0,0.42857142857142855,0.0,0,0,0,0,0,0,0,0,0
KH0045,T1,,Unknown,4,B5,57.5,1.0,0.25,0.2987468750600964,1,0.28,0.12,0,0,0,0,0,0,0,0,0
KH0046,T1,,Unknown,2,B3,4.5,0.7368421052631579,0.07142857142857142,0.12338218729169095,1,0.5142857142857142,0.2571428571428571,1,1,0,0,0,0,0,0,0
KH0047,T1,Central Coast,"Lima (Maranga, Huaca 1)",3,B4,10.0,0.8024691358024691,0.5538461538461539,0.05543321798784085,3,0.45977011494252873,0.0,1,1,1,1,0,0,0,0,1
KH0048,T1,Central Coast,"Lima (Maranga, Huaca 1)",5,B6,17.5,0.5121951219512195,0.5714285714285714,0.09876001658175593,1,0.3728813559322034,0.0,1,0,1,0,0,0,0,0,1
KH0049,T2,Nazca & Far South,South Coast,2,B3,13.0,0.9564032697547684,0.17663817663817663,0.017035852268709333,1,0.3414985590778098,0.12247838616714697,1,1,0,0,0,0,1,0,0
KH0050,T1,,Unknown,2,B3,2.0,0.8333333333333334,0.03333333333333333,0.08901459326494968,0,0.46875,0.28125,1,1,1,0,0,0,0,0,1
KH0051,T1,,Unknown,3,B4,31.0,0.9111111111111111,0.17073170731707318,0.1016589721928462,3,0.47540983606557374,0.11475409836065574,1,0,0,0,0,0,0,0,0
KH0052,T1,,Unknown,3,B4,10.0,0.9285714285714286,0.5384615384615384,0.08096853620117338,2,0.4107142857142857,0.05357142857142857,1,0,1,1,1,0,0,0,0
KH0053,T1,,Unknown,3,B4,122.0,0.7142857142857143,0.3,0.26464393446710155,3,0.2857142857142857,0.047619047619047616,1,0,0,0,0,0,0,0,0
KH0054,T1,,Unknown,2,B3,3.0,0.896551724137931,0.038461538461538464,0.1140414455516341,1,0.7241379310344828,0.13793103448275862,0,0,0,1,0,0,0,0,0
KH0055,T1,,Unknown,2,B3,5.0,0.9119496855345912,0.14482758620689656,0.029968869948352836,1,0.5706521739130435,0.15760869565217392,1,1,1,1,1,0,1,1,0
KH0056,T1,,Unknown,2,B3,10.0,0.8490566037735849,0.6,0.08641699943082355,1,0.4375,0.015625,1,1,1,1,0,0,0,1,1
KH0057,T1,,Unknown,3,B4,8.0,0.6984126984126984,0.25,0.04802820986935685,2,0.5526315789473685,0.09649122807017543,1,1,1,1,0,0,1,0,1
KH0058,T1,,Unknown,2,B3,10.0,0.9206349206349206,0.19540229885057472,0.02916044137027139,1,0.56640625,0.078125,1,1,1,1,1,0,1,1,1
KH0059,T1,Cañete–Pisco,La Centinela / Tambo de Mora,1,B2,1.0,0.925,0.02702702702702703,0.03408323713800475,1,0.45,0.4875,1,1,1,0,0,0,0,1,0
KH0060,T1,Cañete–Pisco,La Centinela / Tambo de Mora,1,B2,2.0,0.7441860465116279,0.046875,0.03589886506933552,1,0.515625,0.46875,0,0,0,0,0,1,0,1,0
KH0061,T1,,Unknown,5,B6,30.0,0.43243243243243246,0.51875,0.03497975136911713,1,0.31620553359683795,0.04743083003952569,1,1,1,1,0,0,1,1,0
KH0062,T1,Cañete–Pisco,Hda. Ullujalla / Callengo,2,B3,21.5,0.8888888888888888,0.325,0.11663278830562758,1,0.45714285714285713,0.07142857142857142,1,0,0,0,0,0,0,1,0
KH0063,T1,Cañete–Pisco,Hda. Ullujalla / Callengo,1,B2,1.0,0.673469387755102,0.0,0.03792528886779903,1,0.45454545454545453,0.5454545454545454,0,0,0,0,0,0,0,1,1
KH0064,T1,Cañete–Pisco,Hda. Ullujalla / Callengo,2,B3,2.0,0.6,0.08333333333333333,0.14838934412674057,0,0.75,0.16666666666666666,0,0,0,0,0,0,0,0,0
KH0065,T1,Cañete–Pisco,Hda. Ullujalla / Callengo,5,B6,60.0,0.9230769230769231,0.7083333333333334,0.177151215307826,1,0.047619047619047616,0.0,1,0,1,1,0,0,0,0,0
KH0066,T1,Cañete–Pisco,Hda. Ullujalla / Callengo,4,B5,1421.0,1.0,0.0,0.5283208335737187,0,0.18181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0,0
KH0067,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),5,B6,845.0,0.9090909090909091,0.3,0.3321928094887362,1,0.2,0.03333333333333333,0,0,0,0,0,0,0,0,0
KH0068,T2,,Unknown,1,B2,1.0,0.31239388794567063,0.05434782608695652,0.011790532996735678,1,0.2647058823529412,0.6274509803921569,1,1,1,1,0,1,0,1,1
KH0069,T1,,Unknown,1,B2,2.0,0.5,0.05263157894736842,0.08948545927662446,0,0.47619047619047616,0.38095238095238093,0,0,0,0,0,0,0,0,1
KH0070,T1,Nazca & Far South,Chala,4,B5,10.0,1.0,0.25,0.3125,0,0.45454545454545453,0.09090909090909091,0,0,0,0,0,0,0,0,1
KH0071,T1,Nazca & Far South,Chala,2,B3,4.0,1.0,0.26666666666666666,0.17157048415167905,0,0.7333333333333333,0.26666666666666666,0,0,0,0,0,0,0,0,1
KH0072,T1,Nazca & Far South,Chala,2,B3,2.5,0.8888888888888888,0.125,0.17378994138934792,1,0.5294117647058824,0.35294117647058826,0,0,1,0,0,0,0,1,0
KH0073,T1,Nazca & Far South,Chala,2,B3,7.0,0.8125,0.23076923076923078,0.13106773993673315,1,0.6176470588235294,0.17647058823529413,0,1,0,0,1,0,0,1,0
KH0074,T1,Nazca & Far South,Chala,4,B5,12.5,0.8,0.125,0.34375,1,0.6153846153846154,0.07692307692307693,0,0,0,0,0,0,0,0,0
KH0075,T1,Nazca & Far South,Chala,2,B3,7.5,0.8387096774193549,0.19230769230769232,0.15600080646376474,1,0.5555555555555556,0.1111111111111111,1,0,1,0,0,0,0,0,0
KH0076,T1,Nazca & Far South,Chala,1,B2,5.5,0.5714285714285714,0.5,0.25,0,0.0,0.5,0,0,0,0,0,0,0,0,0
KH0077,T1,Nazca & Far South,Chala,4,B5,125.0,1.0,0.4,0.46438561897747255,0,0.2727272727272727,0.09090909090909091,0,0,0,0,0,0,0,0,1
KH0078,T1,Nazca & Far South,Chala,4,B5,9.5,0.4,0.0,0.5,0,0.5,0.25,0,0,0,0,0,0,0,0,1
KH0079,T1,Nazca & Far South,Chala,2,B3,13.0,0.9418604651162791,0.2777777777777778,0.02804044400338982,1,0.5349794238683128,0.03292181069958848,1,1,1,0,1,1,0,0,1
KH0080,T1,Nazca & Far South,Chala,2,B3,15.0,0.3006134969325153,0.16326530612244897,0.09745996121736004,1,0.4588235294117647,0.15294117647058825,1,1,1,1,0,0,0,0,1
KH0081,T1,Nazca & Far South,Nazca (Monte de Cacatilla),2,B3,49.0,0.9539170506912442,0.25120772946859904,0.03246350572311346,1,0.3767123287671233,0.02511415525114155,1,1,1,0,1,0,0,0,1
KH0082,T2,Arica & N. Chile,Lluta Valley,3,B4,10.0,0.2184598580010923,0.29,0.013433350071376639,2,0.45410628019323673,0.11916264090177134,1,1,1,1,1,0,1,1,0
KH0083,T2,Chachapoyas,Mollepampa,3,B4,12.0,0.6040609137055838,0.3389355742296919,0.015563219700392195,5,0.40350877192982454,0.11228070175438597,1,0,1,1,0,0,1,1,0
KH0084,T2,Arica & N. Chile,Lluta Valley,1,B2,1.0,0.4,0.0,0.007249304692031699,3,0.21212121212121213,0.7818181818181819,1,1,1,0,0,0,0,1,0
KH0085,T1,Ica & Paracas,Ica Valley (Rancho San Juan),5,B6,60.0,0.7333333333333333,0.8863636363636364,0.08498161505595565,1,0.11320754716981132,0.0,1,1,1,0,0,0,0,1,1
KH0086,T1,Ica & Paracas,Ica Valley (Rancho San Juan),5,B6,45.0,0.24,0.8333333333333334,0.430827083453526,0,0.125,0.0,0,0,0,0,0,0,0,0,0
KH0087,T1,,Nazca / Ancon,2,B3,4.0,0.3958333333333333,0.07894736842105263,0.08649024965226833,1,0.6938775510204082,0.10204081632653061,1,1,1,0,0,1,0,1,0
KH0088,T1,,Nazca / Ancon,1,B2,2.0,0.5161290322580645,0.07291666666666667,0.027986777648799654,0,0.5086206896551724,0.33620689655172414,1,1,1,0,0,0,0,0,0
KH0089,T1,,Nazca / Ancon,2,B3,5.0,1.0,0.0625,0.171875,1,0.8125,0.09375,0,0,0,0,0,0,0,0,0
KH0090,T1,,Nazca / Ancon,1,B2,3.0,0.9090909090909091,0.16666666666666666,0.09245190874250618,0,0.5,0.45,1,1,1,0,0,0,0,0,1
KH0091,T1,Nazca & Far South,Nazca (Hda. Copara),2,B3,4.0,0.8518518518518519,0.13043478260869565,0.1340690160879916,0,0.8260869565217391,0.17391304347826086,0,1,0,0,0,0,0,0,0
KH0092,T1,,Nazca / Ancon,2,B3,2.0,0.5675675675675675,0.09523809523809523,0.065254371438689,0,0.6904761904761905,0.2619047619047619,0,1,0,0,0,0,0,0,0
KH0093,T1,,Nazca / Ancon,1,B2,3.0,0.95,0.07894736842105263,0.06555841967360997,1,0.5,0.45454545454545453,1,0,0,0,0,0,0,0,1
KH0094,T1,,Unknown,4,B5,10.0,1.0,0.5,0.25,0,0.5384615384615384,0.15384615384615385,0,0,0,0,0,0,0,0,0
KH0095,T1,,Unknown,4,B5,11.5,0.3,0.3333333333333333,0.3752715278979705,1,0.42424242424242425,0.09090909090909091,0,0,0,0,0,0,0,0,0
KH0096,T1,,Unknown,2,B3,23.0,1.0,0.0,0.0,0,0.5,0.0,0,0,0,0,0,0,0,0,0
KH0097,T1,,Unknown,2,B3,33.0,0.8087774294670846,0.22868217054263565,0.019036714424598818,0,0.3856858846918489,0.027833001988071572,1,1,1,0,1,0,0,0,0
KH0098,T1,,Unknown,5,B6,20.0,0.1111111111111111,0.6,0.3843856189774725,1,0.14285714285714285,0.14285714285714285,1,0,0,0,0,0,0,0,1
KH0100,T1,,Peru (unknown),2,B3,21.5,0.9896907216494846,0.40625,0.05143244597990559,1,0.43386243386243384,0.07407407407407407,1,0,0,1,0,0,0,0,0
KH0101,T1,Central Coast,Huacho / Pachacamac,2,B3,2.0,0.9578947368421052,0.16483516483516483,0.02866890100762681,1,0.6060606060606061,0.18181818181818182,1,1,1,0,0,0,0,1,1
KH0102,T1,,Peru (unknown),5,B6,7.5,0.34285714285714286,0.6666666666666666,0.22406015629507228,1,0.3076923076923077,0.23076923076923078,0,0,0,0,0,0,0,0,1
KH0103,T1,,Peru (unknown),2,B3,211.0,1.0,0.5,0.0917786408171062,1,0.7801418439716312,0.2198581560283688,1,1,1,1,0,0,0,0,0
KH0104,T1,,Unknown,2,B3,5.0,0.8764044943820225,0.16666666666666666,0.05046657507757995,0,0.6504854368932039,0.1650485436893204,1,1,1,0,0,1,0,0,1
KH0105,T1,,Peru (unknown),2,B3,7.5,0.8928571428571429,0.1,0.08283969022357417,0,0.6376811594202898,0.057971014492753624,1,1,1,0,0,0,0,0,1
KH0106,T1,,Peru (unknown),2,B3,4.0,0.8142857142857143,0.17543859649122806,0.058278758137493364,0,0.8387096774193549,0.0967741935483871,1,1,1,0,0,1,0,0,0
KH0107,T1,,Peru (unknown),1,B2,1.0,0.7450980392156863,0.0,0.04588636083295098,2,0.39473684210526316,0.6052631578947368,0,0,0,0,0,0,0,0,0
KH0108,T1,Central Coast,Pachacamac,3,B4,11.0,0.9245283018867925,0.22448979591836735,0.02537702036793688,3,0.44808743169398907,0.24043715846994534,1,1,1,1,0,0,1,1,0
KH0109,T1,Central Coast,Pachacamac,2,B3,2.5,0.6976744186046512,0.13333333333333333,0.05485957443362506,1,0.49295774647887325,0.29577464788732394,1,1,1,0,1,0,0,0,0
KH0110,T1,Central Coast,Pachacamac,1,B2,1.0,0.734375,0.425531914893617,0.02649647323980697,0,0.46808510638297873,0.5319148936170213,0,1,0,0,0,0,0,0,0
KH0111,T1,Ica & Paracas,Between Ica and Pisco,2,B3,10.0,0.5643564356435643,0.40350877192982454,0.06776083590415165,1,0.43661971830985913,0.07042253521126761,1,1,1,1,0,0,1,0,0
KH0112,T1,Central Coast,Pachacamac,5,B6,229.0,1.0,0.1875,0.10962171225272942,0,0.3464566929133858,0.007874015748031496,1,0,1,0,0,0,0,0,1
KH0113,T1,Ica & Paracas,Ica,2,B3,5.0,0.9452054794520548,0.21739130434782608,0.05794271761707877,1,0.6705882352941176,0.09411764705882353,1,1,1,1,1,0,0,0,1
KH0114,T1,Central Coast,Pachacamac,5,B6,80.0,1.0,1.0,0.11271959379903211,1,0.0,0.0,0,0,0,1,0,0,0,0,1
KH0115,T1,Central Coast,Pachacamac,5,B6,40.0,1.0,1.0,0.09402051636228548,1,0.0,0.0,1,0,0,0,0,0,0,1,0
KH0116,T1,Central Coast,Pachacamac,5,B6,28.0,1.0,0.9,0.14518508480286743,1,0.13636363636363635,0.0,1,0,1,0,0,0,0,0,0
KH0117,T1,Ica & Paracas,Ica,5,B6,79.0,0.9577464788732394,0.29411764705882354,0.0848697444205658,1,0.31333333333333335,0.03333333333333333,1,0,0,1,0,0,0,0,0
KH0118,T1,Central Coast,Pachacamac,5,B6,2578.0,1.0,0.19047619047619047,0.20915797251327423,0,0.24050632911392406,0.012658227848101266,0,0,0,0,0,0,0,0,0
KH0119,T1,Ica & Paracas,Ica,2,B3,14.0,0.9090909090909091,0.2,0.18207230355827606,1,0.4,0.2,1,0,0,0,0,0,0,0,1
KH0120,T1,Central Coast,Marquez,5,B6,45.0,0.8,0.5454545454545454,0.11296757035935649,1,0.3150684931506849,0.0136986301369863,1,0,1,0,0,0,0,0,1
KH0121,T1,Central Coast,Marquez,5,B6,45.0,0.896551724137931,0.6153846153846154,0.16375984862032766,0,0.275,0.05,1,0,0,0,0,0,0,0,1
KH0122,T1,Ica & Paracas,Between Ica and Pisco,3,B4,3.0,0.7380952380952381,0.12903225806451613,0.07307163286753578,2,0.65625,0.3125,1,1,0,0,0,0,0,1,0
KH0123,T1,Ica & Paracas,Ica,5,B6,110.0,0.7909407665505227,0.7929515418502202,0.019230427653004475,0,0.1443850267379679,0.02406417112299465,1,1,1,0,1,1,0,0,1
KH0124,T1,Central Coast,Pachacamac,2,B3,11.0,0.95,0.21052631578947367,0.20486353255751982,0,0.5862068965517241,0.034482758620689655,1,0,1,0,0,0,0,0,0
KH0125,T1,Central Coast,Pachacamac,5,B6,40.0,1.0,1.0,0.22561041572600662,1,0.07142857142857142,0.0,0,0,0,0,0,0,0,1,1
KH0126,T1,Central Coast,Pachacamac,0,B1,10.0,0.023809523809523808,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0127,T1,Ica & Paracas,Between Ica and Pisco,2,B3,49.0,0.6809815950920245,0.17117117117117117,0.05268733147927993,0,0.38425925925925924,0.06481481481481481,1,1,1,0,0,0,0,0,1
KH0128,T1,Ica & Paracas,Between Ica and Pisco,2,B3,20.0,0.49019607843137253,0.34285714285714286,0.03202498647835216,1,0.3971631205673759,0.09219858156028368,1,0,1,1,0,0,0,1,0
KH0129,T1,Ica & Paracas,Ica,5,B6,241.5,0.7636363636363637,0.16666666666666666,0.11732854691178062,0,0.34146341463414637,0.0,1,1,0,0,0,0,0,0,1
KH0130,T1,Ica & Paracas,Ica,4,B5,32.0,0.9230769230769231,0.08333333333333333,0.26572682296173894,0,0.5,0.05,1,0,0,0,0,0,0,0,0
KH0131,T1,Ica & Paracas,Ica,2,B3,5.0,1.0,0.2727272727272727,0.23184915541330806,0,0.3125,0.25,0,1,0,0,0,0,0,0,0
KH0132,T1,Central Coast,Pachacamac,5,B6,574.0,0.8,0.4375,0.25,1,0.23529411764705882,0.0,0,0,0,0,0,0,0,0,0
KH0133,T1,Central Coast,Pachacamac,5,B6,11400.0,0.8181818181818182,0.4444444444444444,0.35221388904914586,1,0.1724137931034483,0.0,0,0,0,0,0,0,0,0,0
KH0134,T1,Ica & Paracas,Ica,5,B6,3655.0,1.0,0.25,0.14360902781784202,1,0.17829457364341086,0.046511627906976744,0,1,1,0,0,0,0,0,0
KH0135,T1,Central Coast,Pachacamac,2,B3,4.0,0.07473309608540925,0.09523809523809523,0.13859240453421817,1,0.625,0.20833333333333334,1,1,0,0,0,0,0,0,0
KH0136,T1,Central Coast,Lima,4,B5,68.0,1.0,0.4444444444444444,0.35221388904914586,1,0.375,0.0,0,0,0,0,0,0,0,0,0
KH0137,T1,Ica & Paracas,Ica,5,B6,50.0,0.7446808510638298,0.45714285714285713,0.0774031374847613,1,0.2462686567164179,0.08208955223880597,1,0,0,1,0,0,0,0,0
KH0138,T1,Central Coast,Marquez,5,B6,20.0,0.8571428571428571,0.5333333333333333,0.12887492991042437,0,0.3191489361702128,0.0,1,1,1,0,0,0,0,0,0
KH0139,T1,Central Coast,Marquez,5,B6,349.5,1.0,0.6071428571428571,0.16403818599185324,1,0.18181818181818182,0.01818181818181818,0,0,0,0,0,0,0,0,0
KH0141,T1,Ica & Paracas,Ica,3,B4,20.0,0.8662420382165605,0.4411764705882353,0.027473437273338622,2,0.2923076923076923,0.15384615384615385,1,1,1,1,1,0,0,1,0
KH0142,T1,Nazca & Far South,Nazca,4,B5,45.0,0.8333333333333334,0.6,0.46438561897747255,0,0.45454545454545453,0.0,1,0,0,0,1,0,0,0,0
KH0143,T1,Nazca & Far South,Nazca,2,B3,4.0,0.4844290657439446,0.25,0.029382760525995616,1,0.521978021978022,0.11538461538461539,1,1,1,0,0,1,0,1,0
KH0144,T1,Ica & Paracas,Ica,5,B6,1592.0,1.0,0.21428571428571427,0.27195392300411453,0,0.2222222222222222,0.018518518518518517,0,0,0,0,0,0,0,0,0
KH0145,T1,Central Coast,Near Lima,2,B3,2.5,0.9285714285714286,0.07692307692307693,0.10196334342681082,1,0.6071428571428571,0.32142857142857145,0,0,0,1,1,0,0,1,0
KH0147,T2,Central Coast,Pachacamac,2,B3,33.0,0.7142857142857143,0.2097560975609756,0.02993461560869568,1,0.43444730077120824,0.04113110539845758,1,1,1,1,0,0,1,1,0
KH0148,T1,Central Coast,Marquez,4,B5,9.0,0.6666666666666666,0.4,0.28464393446710157,1,0.625,0.0,1,0,0,0,0,0,0,0,0
KH0149,T1,Central Coast,Marquez,5,B6,30.0,0.7551020408163265,0.5405405405405406,0.12417449746245997,1,0.3157894736842105,0.07017543859649122,1,0,1,0,0,0,0,0,1
KH0150,T1,Central Coast,Pachacamac,4,B5,10.5,0.6153846153846154,0.125,0.30070488277869584,0,0.6363636363636364,0.0,0,1,0,0,0,0,0,0,1
KH0151,T1,Ica & Paracas,Ica,2,B3,14.0,0.9130434782608695,0.23809523809523808,0.19555253033640355,1,0.47058823529411764,0.058823529411764705,1,0,0,0,0,0,0,0,0
KH0152,T1,Nazca & Far South,Nazca,3,B4,12.0,0.9052631578947369,0.20930232558139536,0.02079770175604026,2,0.49373433583959897,0.10025062656641603,1,1,1,1,1,0,1,1,0
KH0153,T1,Central Coast,Chuquitanta,4,B5,27.0,1.0,0.0,0.5,0,0.5714285714285714,0.0,0,0,0,0,0,0,0,0,1
KH0154,T1,Ica & Paracas,Ica,5,B6,80.0,1.0,0.8571428571428571,0.11338425723263931,0,0.13793103448275862,0.0,1,0,1,0,0,0,0,0,0
KH0155,T1,Central Coast,Pachacamac,5,B6,10.0,0.7857142857142857,0.8181818181818182,0.21854634157498729,1,0.23076923076923078,0.0,0,0,0,0,0,0,0,0,0
KH0156,T1,Nazca & Far South,Nazca,2,B3,16.0,0.96875,0.23118279569892472,0.028787636488172657,1,0.44193548387096776,0.08709677419354839,1,1,1,0,0,0,0,0,0
KH0157,T1,Ica & Paracas,Ica,2,B3,22.0,1.0,0.1,0.05958800740904867,0,0.47368421052631576,0.0,0,0,0,0,1,0,0,0,0
KH0158,T1,Ica & Paracas,Ica,2,B3,10.0,0.8333333333333334,0.4666666666666667,0.19152703968800375,1,0.6363636363636364,0.0,0,0,0,0,0,0,0,0,0
KH0159,T1,Ica & Paracas,Ica,5,B6,4871.5,1.0,0.16666666666666666,0.15911857540917282,0,0.24242424242424243,0.010101010101010102,0,1,1,0,0,0,0,0,0
