khipu_id,numeric_entropy_bits,numeric_entropy_per_cord,max_numeric_entropy,normalized_numeric_entropy,num_unique_values,num_cords_with_values,color_entropy_bits,max_color_entropy,normalized_color_entropy,num_unique_colors,num_color_records,structural_level_entropy,structural_branching_entropy,num_levels,num_cords_total,total_information_bits,info_per_cord,num_nodes,depth,avg_branching,min_bits_numeric,min_bits_color,min_bits_structure,total_min_bits,redundancy_ratio,compression_efficiency
1000015,3.174674231978643,0.1443033741808474,3.4594316186372973,0.9176866554827804,11.0,22.0,1.4681773212788294,1.584962500721156,0.9263167555136543,3.0,32.0,0.3372900666170139,0.0,2.0,32.0,4.980141619874486,0.09222484481249048,33.0,2.0,10.666666666666666,3.4594316186372973,1.584962500721156,1.0,6.044394119358453,0.8239273484706311,1.2136992440610133
1000017,3.5287573790250133,0.10693204178863677,3.9068905956085187,0.9032137687683038,15.0,33.0,1.9385610475112867,2.321928094887362,0.8348927995573123,5.0,43.0,0.7793498372920851,0.0,2.0,39.0,6.2466682638283855,0.08675928144206091,40.0,2.0,3.9,3.9068905956085187,2.321928094887362,1.0,7.228818690495881,0.8641340350728699,1.1572278829587737
1000018,3.277179104372474,0.009991399708452664,4.807354922057604,0.6817010929099039,28.0,328.0,1.369269615400919,3.0,0.45642320513363965,8.0,443.0,1.05176720357166,0.0,3.0,442.0,5.698215923345053,0.00740028041992864,443.0,3.0,2.6467065868263475,4.807354922057604,3.0,1.584962500721156,9.39231742277876,0.6066890275157684,1.6482908947516925
1000019,2.5275595166850255,0.025275595166850254,3.321928094887362,0.7608712303481476,10.0,100.0,1.6390409019580965,2.584962500721156,0.6340675740947247,6.0,159.0,0.4413357333803406,0.0,2.0,164.0,4.607936152023463,0.01745430360614948,165.0,2.0,13.666666666666666,3.321928094887362,2.584962500721156,1.0,6.906890595608518,0.6671505923306853,1.4989119570538159
1000020,1.89164542637316,0.003999250372881945,3.0,0.63054847545772,8.0,473.0,2.5539230053016992,3.321928094887362,0.7688074312121124,10.0,770.0,1.43948614557176,0.0,5.0,769.0,5.885054577246619,0.004738369224836247,771.0,5.0,3.6445497630331753,3.0,3.321928094887362,2.321928094887362,8.643856189774723,0.6808367062154924,1.4687809732800876
1000021,3.470020129285266,0.03368951581830355,4.584962500721156,0.7568262834733056,24.0,103.0,2.1158929815389627,2.807354922057604,0.7536962871756002,7.0,114.0,0.8965128883108553,0.0,4.0,122.0,6.482425999135084,0.028810782218378152,123.0,2.0,4.88,4.584962500721156,2.807354922057604,2.0,9.39231742277876,0.6901838712790468,1.4488892621422793
1000022,2.0729791602123924,0.015131234746075856,3.584962500721156,0.5782429132230502,12.0,137.0,1.9031603474815648,2.584962500721156,0.736242923040709,6.0,161.0,0.6354896381826831,0.0,2.0,162.0,4.61162914587664,0.015423508849085754,163.0,2.0,8.1,3.584962500721156,2.584962500721156,1.0,7.169925001442312,0.6431907091007171,1.5547488262045315
1000023,4.151702116243982,0.013055667032213778,6.189824558880018,0.6707301760738736,73.0,318.0,2.6323835745385153,3.807354922057604,0.6913943218920866,14.0,553.0,1.0330332410981582,0.0,4.0,572.0,7.817118931880655,0.008783279698742309,573.0,3.0,7.15,6.189824558880018,3.807354922057604,2.0,11.997179480937621,0.6515797270767946,1.534731604505769
1000024,4.109307085888579,0.009691761995020235,5.930737337562887,0.6928830012183972,61.0,424.0,1.5828901630052248,3.169925001442312,0.49934625023778534,9.0,543.0,0.8192411894560895,0.0,5.0,573.0,6.511438438349893,0.0065310315329487395,574.0,3.0,6.741176470588235,5.930737337562887,3.169925001442312,2.321928094887362,11.42259043389256,0.5700491912088056,1.7542345738259386
1000025,2.667263854881567,0.0048407692466090144,4.321928094887363,0.6171467447681082,20.0,551.0,1.7338291851212642,2.807354922057604,0.6176024169578398,7.0,857.0,1.121847538986392,0.0,5.0,874.0,5.522940578989223,0.003875747774729279,875.0,3.0,8.323809523809524,4.321928094887363,2.807354922057604,2.321928094887362,9.451211111832329,0.5843632645211834,1.711264312309881
1000026,2.586887840995814,0.15216987299975376,2.807354922057604,0.9214680412050633,7.0,17.0,1.359992492218488,1.584962500721156,0.858059727974443,3.0,19.0,0.9910760598382222,0.0,2.0,18.0,4.937956393052524,0.14108446837292923,19.0,2.0,2.0,2.807354922057604,1.584962500721156,1.0,5.39231742277876,0.9157391907592681,1.092013981809459
1000027,1.2243944454059863,0.1360438272673318,1.584962500721156,0.7725068857142603,3.0,9.0,1.5394910703001343,1.584962500721156,0.971310721609923,3.0,20.0,0.9709505944546688,0.0,2.0,20.0,3.7348361101607894,0.12878745207450998,21.0,2.0,2.2222222222222223,1.584962500721156,1.584962500721156,1.0,4.169925001442312,0.8956602598053844,1.116494774723272
1000028,1.610577243331642,0.11504123166654587,2.0,0.805288621665821,4.0,14.0,1.3566695198333107,1.584962500721156,0.8559631658263382,3.0,21.0,0.998363672593813,0.0,2.0,21.0,3.965610435758766,0.11330315530739331,22.0,2.0,3.0,2.0,1.584962500721156,1.0,4.584962500721156,0.8649166563816009,1.1561807633391215
1000029,2.6100564626909115,0.016111459646240195,4.087462841250339,0.638551728556511,17.0,162.0,2.4096644055558936,3.0,0.8032214685186312,8.0,266.0,0.9049686613932046,0.0,4.0,253.0,5.92468952964001,0.014276360312385565,254.0,3.0,7.4411764705882355,4.087462841250339,3.0,2.0,9.087462841250339,0.6519629992594099,1.5338293754951413
1000030,2.822717804806415,0.12272686107853979,3.0,0.9409059349354717,8.0,23.0,1.3141506221482602,1.584962500721156,0.8291367281877793,3.0,29.0,0.9666186325481027,0.0,2.0,28.0,5.103487059502778,0.10006837371574075,29.0,2.0,2.5454545454545454,3.0,1.584962500721156,1.0,5.584962500721156,0.9137907477165321,1.0943424438241423
1000031,2.2841591278514226,0.19034659398761855,2.584962500721156,0.883633370779725,6.0,12.0,1.0529815751302696,1.584962500721156,0.6643574057122261,3.0,15.0,0.0,0.0,1.0,14.0,3.337140702981692,0.12835156549929586,15.0,1.0,14.0,2.584962500721156,1.584962500721156,0.0,4.169925001442312,0.8002879432669477,1.2495502505233111
1000032,5.731526479804245,0.04375211053285683,6.22881869049588,0.9201626768410487,75.0,131.0,2.165301428820179,2.807354922057604,0.7712959312010171,7.0,144.0,0.9658296600366748,0.0,2.0,143.0,8.862657568661099,0.032345465579055106,144.0,2.0,3.25,6.22881869049588,2.807354922057604,1.0,10.036173612553485,0.8830713687112264,1.132411303810497
1000033,3.2126105968440095,0.06983936080095673,3.584962500721156,0.8961350631137024,12.0,46.0,0.9998484829291058,1.0,0.9998484829291058,2.0,69.0,0.833764907210665,0.0,2.0,68.0,5.04622398698378,0.04426512269284018,69.0,2.0,3.5789473684210527,3.584962500721156,1.0,1.0,5.584962500721156,0.9035376667850838,1.1067607215072095
1000034,3.4905390822598075,0.035617745737344976,4.087462841250339,0.8539622787597171,17.0,98.0,2.1842676894506843,2.807354922057604,0.7780518495501672,7.0,100.0,1.1897010576020388,0.0,4.0,100.0,6.86450782931253,0.0346692314611744,101.0,2.0,3.125,4.087462841250339,2.807354922057604,2.0,8.894817763307943,0.7717423798865611,1.295769191976979
1000035,2.9742158060554793,0.102559165726051,3.169925001442312,0.9382606227914586,9.0,29.0,1.5778634858211928,1.584962500721156,0.9955210202785661,3.0,38.0,1.0,0.0,2.0,36.0,5.552079291876672,0.08541660449041034,37.0,2.0,1.894736842105263,3.169925001442312,1.584962500721156,1.0,5.754887502163468,0.9647589618023718,1.036528334633752
1000036,2.421928094887362,0.12109640474436809,2.807354922057604,0.8627081940577181,7.0,20.0,0.9587118829771317,1.0,0.9587118829771317,2.0,21.0,0.0,0.0,1.0,20.0,3.3806399778644938,0.08451599944661234,21.0,1.0,20.0,2.807354922057604,1.0,0.0,3.807354922057604,0.8879235183142575,1.1262231254990545
1000037,2.185488203316432,0.0624425200947552,3.0,0.728496067772144,8.0,35.0,1.0086232677764626,1.584962500721156,0.6363704297846418,3.0,37.0,1.1919770125234348,0.0,4.0,37.0,4.38608848361633,0.06091789560578236,38.0,2.0,6.166666666666667,3.0,1.584962500721156,2.0,6.584962500721156,0.6660764557331929,1.5013291513197777
1000038,1.5,0.375,1.584962500721156,0.9463946303571862,3.0,4.0,1.0,1.0,1.0,2.0,6.0,0.9709505944546688,0.0,2.0,5.0,3.470950594454669,0.38566117716162984,6.0,2.0,1.6666666666666667,1.584962500721156,1.0,1.0,3.584962500721156,0.9681971830267255,1.0328474586900307
1000039,1.2453342422709275,0.02649647323980697,2.0,0.6226671211354637,4.0,47.0,2.1939682713811917,2.807354922057604,0.7815072665529441,7.0,127.0,0.0,0.0,1.0,64.0,3.439302513652119,0.03098470733019927,65.0,1.0,64.0,2.0,2.807354922057604,0.0,4.807354922057604,0.7154251286651533,1.3977703045821288
1000040,3.31290893743167,0.05812120942862579,3.807354922057604,0.870133992036991,14.0,57.0,1.7505709333195683,2.0,0.8752854666597841,4.0,102.0,0.7374895672137456,0.0,2.0,101.0,5.800969437964984,0.03671499644281635,102.0,2.0,7.769230769230769,3.807354922057604,2.0,1.0,6.807354922057604,0.8521620371472525,1.1734857414531847
1000041,4.954448698502607,0.10321768121880431,5.129283016944966,0.9659144722830109,35.0,48.0,1.203926288640187,1.584962500721156,0.7595929166099525,3.0,49.0,0.0,0.0,1.0,48.0,6.158374987142794,0.06414973944940411,49.0,1.0,48.0,5.129283016944966,1.584962500721156,0.0,6.714245517666122,0.9172102764099473,1.0902625338151464
1000042,3.7224018632791043,0.05394785309100151,4.321928094887363,0.8612826917880773,20.0,69.0,1.8609028733303814,2.321928094887362,0.8014472443948161,5.0,74.0,0.45583145844082346,0.0,2.0,73.0,6.039136195050309,0.04252912813415711,74.0,2.0,9.125,4.321928094887363,2.321928094887362,1.0,7.643856189774725,0.790064078276215,1.2657201200462491
1000043,2.3671114697796742,0.11271959379903211,2.584962500721156,0.9157237171213488,6.0,21.0,2.2809509262246,2.321928094887362,0.9823520940407287,5.0,21.0,0.9852281360342515,0.0,2.0,21.0,5.633290532038526,0.13412596504853633,22.0,2.0,2.1,2.584962500721156,2.321928094887362,1.0,5.906890595608518,0.9536812034789675,1.0485684276381506
1000044,2.6325744581439934,0.09402051636228548,3.0,0.8775248193813311,8.0,28.0,2.30146494383731,2.584962500721156,0.8903281742753499,6.0,29.0,0.9852281360342515,0.0,2.0,28.0,5.919267538015555,0.10570120603599206,29.0,2.0,2.1538461538461537,3.0,2.584962500721156,1.0,6.584962500721156,0.8989067951969815,1.1124623880286337
1000045,4.807991581075649,0.02322701246896449,5.78135971352466,0.8316368154411918,55.0,207.0,0.5410392626378123,2.321928094887362,0.23301292741541954,5.0,314.0,0.6169668384523533,0.0,2.0,314.0,5.965997682165815,0.011451051213370088,315.0,2.0,8.486486486486486,5.78135971352466,2.321928094887362,1.0,9.103287808412022,0.6553673582255469,1.5258617742384517
1000046,2.9037016960573485,0.14518508480286743,3.169925001442312,0.916015897769243,9.0,20.0,0.7024665512903904,1.0,0.7024665512903904,2.0,21.0,0.46899559358928117,0.0,2.0,20.0,4.07516384093702,0.10187909602342551,21.0,2.0,10.0,3.169925001442312,1.0,1.0,5.169925001442312,0.7882442859035916,1.2686422443946619
1000047,5.488126260336172,0.08070773912259076,5.643856189774724,0.9724071761926363,50.0,68.0,1.8086822247006178,2.0,0.9043411123503089,4.0,72.0,0.9675594819018213,0.0,2.0,71.0,8.264367966938611,0.05945588465423461,72.0,2.0,2.4482758620689653,5.643856189774724,2.0,1.0,8.643856189774723,0.9560973465425039,1.045918601925065
1000048,4.392317422778759,0.20915797251327423,4.392317422778761,0.9999999999999996,21.0,21.0,0.26676498780302604,1.0,0.26676498780302604,2.0,22.0,0.0,0.0,1.0,21.0,4.659082410581785,0.1109305335852806,22.0,1.0,21.0,4.392317422778761,1.0,0.0,5.392317422778761,0.8640222830541148,1.1573775579782921
1000049,3.5037016960573477,0.17518508480286737,3.807354922057604,0.9202456213784888,14.0,20.0,1.4029342381953893,1.584962500721156,0.8851529531815774,3.0,23.0,0.9940302114769566,0.0,2.0,22.0,5.900666145729693,0.14049205108880222,23.0,2.0,2.2,3.807354922057604,1.584962500721156,1.0,6.39231742277876,0.923087161582889,1.0833213174422474
1000050,4.56204941845256,0.10609417252215256,4.857980995127572,0.9390834223164266,29.0,43.0,2.0977561825301105,2.321928094887362,0.9034544123692485,5.0,55.0,0.4450648570508386,0.0,2.0,54.0,7.104870458033509,0.07324608719622173,55.0,2.0,9.0,4.857980995127572,2.321928094887362,1.0,8.179909090014934,0.8685757237456703,1.151310096127914
1000051,4.056020968057884,0.15600080646376477,4.247927513443585,0.9548234886828066,19.0,26.0,1.6358275845379553,2.0,0.8179137922689776,4.0,30.0,0.0,0.0,1.0,29.0,5.6918485525958395,0.10348815550174253,30.0,1.0,29.0,4.247927513443585,2.0,0.0,6.247927513443585,0.9109978533439709,1.0976974274191007
1000052,2.265220618893609,0.07307163286753578,2.584962500721156,0.8763069554245584,6.0,31.0,1.3766699533972921,1.584962500721156,0.8685820344461834,3.0,47.0,0.806002635709361,0.0,3.0,42.0,4.447893208000262,0.06093004394520907,43.0,3.0,5.25,2.584962500721156,1.584962500721156,1.584962500721156,5.754887502163468,0.7728896883437147,1.29384570020979
1000053,3.813640971788828,0.0168001804924618,4.807354922057604,0.7932929924293056,28.0,227.0,1.0242580622789528,2.0,0.5121290311394764,4.0,288.0,0.0,0.0,1.0,287.0,4.837899034067781,0.00941225493009296,288.0,1.0,287.0,4.807354922057604,2.0,0.0,6.807354922057604,0.7106870567879056,1.4070890843569082
1000054,3.286629486786196,0.17298049930453663,3.4594316186372973,0.9500489817691006,11.0,19.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,20.0,3.286629486786196,0.0842725509432358,21.0,1.0,20.0,3.4594316186372973,0.0,0.0,3.4594316186372973,0.9500489817691006,1.0525773083171825
1000055,2.481714572986073,0.22561041572600662,2.584962500721156,0.960058249314534,6.0,11.0,1.4083445441575104,2.0,0.7041722720787552,4.0,24.0,0.9456603046006401,0.0,2.0,11.0,4.835719421744224,0.21980542826110108,12.0,2.0,2.2,2.584962500721156,2.0,1.0,5.584962500721156,0.8658463545851585,1.154939320012633
1000056,0.0,0.0,0.0,0.0,1.0,1.0,0.9191427133215982,2.0,0.4595713566607991,4.0,41.0,0.0,0.0,1.0,42.0,0.9191427133215982,0.021375411937711586,43.0,1.0,42.0,0.0,2.0,0.0,2.0,0.4595713566607991,2.175940657542069
1000057,5.5885737813774545,0.05034751154394103,5.857980995127572,0.954010227418935,58.0,111.0,0.8883085725706081,1.584962500721156,0.560460308787387,3.0,164.0,0.0,0.0,1.0,163.0,6.476882353948063,0.023638256766233805,164.0,1.0,163.0,5.857980995127572,1.584962500721156,0.0,7.442943495848728,0.8702044234999927,1.1491552708706823
1000058,3.271521208068051,0.06291386938592405,3.584962500721156,0.912567762538645,12.0,52.0,1.2799749139041574,1.584962500721156,0.8075742570071975,3.0,54.0,0.9244571409964927,0.0,2.0,53.0,5.4759532629687016,0.052151935837797155,54.0,2.0,3.117647058823529,3.584962500721156,1.584962500721156,1.0,6.169925001442312,0.8875234726011444,1.126730763603593
1000059,2.732914563979398,0.1821943042652932,3.0,0.910971521326466,8.0,15.0,1.4772170014624826,1.584962500721156,0.9320201587042914,3.0,16.0,0.5665095065529053,0.0,2.0,15.0,4.776641071994786,0.15922136906649287,16.0,2.0,5.0,3.0,1.584962500721156,1.0,5.584962500721156,0.8552682442143531,1.169223815761565
1000060,3.0129665265669687,0.11588332794488342,3.321928094887362,0.9069933004281752,10.0,26.0,1.492614068017126,1.584962500721156,0.941734626111336,3.0,28.0,1.1915011069164911,0.0,3.0,27.0,5.697081701500586,0.10749210757548276,28.0,3.0,1.9285714285714288,3.321928094887362,1.584962500721156,1.584962500721156,6.491853096329674,0.8775740327090226,1.1395050021170923
1000061,1.9219280948873625,0.3843856189774725,2.0,0.9609640474436812,4.0,5.0,1.9056390622295665,2.0,0.9528195311147832,4.0,8.0,1.556656707462823,0.0,3.0,7.0,5.384223864579752,0.4486853220483127,8.0,3.0,2.333333333333333,2.0,2.0,1.584962500721156,5.584962500721156,0.9640572992002214,1.0372827432867284
1000062,1.7924812503605783,0.2987468750600964,2.0,0.8962406251802891,4.0,6.0,1.4056390622295665,1.584962500721156,0.886859507142915,3.0,8.0,1.4488156357251847,0.0,3.0,7.0,4.646935948315329,0.35745661140887147,8.0,3.0,2.333333333333333,2.0,1.584962500721156,1.584962500721156,5.169925001442312,0.898840108322446,1.112544923998056
1000063,4.497801000904351,0.02570172000516772,5.392317422778761,0.8341128031343806,42.0,175.0,2.492947950155823,2.807354922057604,0.8880059769317156,7.0,358.0,0.28817912669245493,0.0,2.0,357.0,7.27892807775263,0.013682195634873363,358.0,2.0,18.789473684210527,5.392317422778761,2.807354922057604,1.0,9.199672344836365,0.7912160134527161,1.2638773520725273
1000064,2.905307776373747,0.15291093559861826,3.0,0.9684359254579157,8.0,19.0,1.848987989077528,2.0,0.924493994538764,4.0,24.0,0.0,0.0,1.0,23.0,4.754295765451275,0.11319751822503035,24.0,1.0,23.0,3.0,2.0,0.0,5.0,0.9508591530902549,1.051680468921227
1000065,0.0,0.0,0.0,0.0,0.0,0.0,1.489764838182442,1.584962500721156,0.9399369622338704,3.0,102.0,0.0,0.0,1.0,101.0,1.489764838182442,0.014750146912697446,102.0,1.0,101.0,0.0,1.584962500721156,0.0,1.584962500721156,0.9399369622338704,1.0639011339902869
1000066,1.9182958340544896,0.31971597234241494,2.0,0.9591479170272448,4.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,7.0,1.9182958340544896,0.1475612180041915,8.0,1.0,7.0,2.0,0.0,0.0,2.0,0.9591479170272448,1.04259205722864
1000067,3.238901256602631,0.24914625050789468,3.321928094887362,0.9750064312311533,10.0,13.0,1.287054028118727,1.584962500721156,0.8120406807941002,3.0,14.0,0.7793498372920851,0.0,2.0,13.0,5.3053051220134435,0.20405019700051705,14.0,2.0,6.5,3.321928094887362,1.584962500721156,1.0,5.906890595608518,0.8981553045789736,1.113393190355612
1000068,2.2359263506290334,0.3194180500898619,2.321928094887362,0.9629610647945148,5.0,7.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,8.0,2.2359263506290334,0.14906175670860222,9.0,1.0,8.0,2.321928094887362,0.0,0.0,2.321928094887362,0.9629610647945148,1.0384635854549207
1000069,2.584962500721156,0.430827083453526,2.584962500721156,1.0,6.0,6.0,1.3787834934861756,1.584962500721156,0.869915529773626,3.0,7.0,0.6500224216483541,0.0,2.0,6.0,4.613768415855686,0.3844807013213072,7.0,2.0,3.0,2.584962500721156,1.584962500721156,1.0,5.169925001442312,0.8924246318019181,1.1205428048090444
1000070,3.4594316186372978,0.31449378351248164,3.4594316186372973,1.0000000000000002,11.0,11.0,1.2806721295208872,1.584962500721156,0.808014151084447,3.0,12.0,0.6840384356390417,0.0,2.0,11.0,5.424142183797226,0.24655191744532845,12.0,2.0,3.6666666666666665,3.4594316186372973,1.584962500721156,1.0,6.044394119358453,0.8973839357075114,1.1143502354001742
1000071,4.832560875056689,0.11506097321563546,4.954196310386875,0.975447998482586,31.0,42.0,2.767501112955182,2.807354922057604,0.9858037867640861,7.0,56.0,0.5499109046334101,0.0,2.0,55.0,8.149972892645282,0.0840203390994359,56.0,1.0,55.0,4.954196310386875,2.807354922057604,1.0,8.761551232444479,0.9301974817502077,1.0750405366809377
1000072,3.1887218755408675,0.26572682296173894,3.321928094887362,0.9599009323677093,10.0,12.0,1.530618994848517,1.584962500721156,0.9657130652315667,3.0,14.0,0.0,0.0,1.0,13.0,4.719340870389384,0.18877363481557538,14.0,1.0,13.0,3.321928094887362,1.584962500721156,0.0,4.906890595608518,0.9617782949171552,1.0397406609037034
1000073,2.5503407095463886,0.23184915541330806,2.807354922057604,0.9084496903145964,7.0,11.0,1.1887218755408673,1.584962500721156,0.7500000000000001,3.0,12.0,0.0,0.0,1.0,11.0,3.7390625850872556,0.1699573902312389,12.0,1.0,11.0,2.807354922057604,1.584962500721156,0.0,4.39231742277876,0.8512733086402876,1.174710859426885
1000074,4.0,0.25,4.0,1.0,16.0,16.0,0.5489544344250401,1.584962500721156,0.3463516860337494,3.0,21.0,0.8112781244591328,0.0,2.0,20.0,5.360232558884173,0.14889534885789368,21.0,2.0,10.0,4.0,1.584962500721156,1.0,6.584962500721156,0.8140110985137946,1.2284844786831288
1000075,3.1699250014423126,0.35221388904914586,3.169925001442312,1.0000000000000002,9.0,9.0,1.546631615393778,1.584962500721156,0.9758159039662215,3.0,18.0,0.9456603046006401,0.0,2.0,11.0,5.66221692143673,0.2831108460718365,12.0,2.0,2.2,3.169925001442312,1.584962500721156,1.0,5.754887502163468,0.983897064765923,1.016366483660471
1000076,5.169925001442313,0.14360902781784202,5.169925001442312,1.0000000000000002,36.0,36.0,1.7853171342797047,2.0,0.8926585671398524,4.0,57.0,0.5032583347756457,0.0,2.0,36.0,7.458500470497664,0.10359028431246756,37.0,2.0,7.2,5.169925001442312,2.0,1.0,8.169925001442312,0.9129215346751587,1.0953843917766997
1000077,2.7132162356911396,0.1292007731281495,3.169925001442312,0.8559244254853441,9.0,21.0,1.4846334591535442,1.584962500721156,0.9366994225276861,3.0,282.0,0.03407313607647552,0.0,2.0,281.0,4.231922830921159,0.014012989506361455,282.0,2.0,140.5,3.169925001442312,1.584962500721156,1.0,5.754887502163468,0.7353615217204903,1.3598753408532278
1000078,3.1699250014423126,0.35221388904914586,3.169925001442312,1.0000000000000002,9.0,9.0,0.0,0.0,0.0,1.0,10.0,0.5032583347756457,0.0,2.0,9.0,3.6731833362179582,0.2040657409009977,10.0,2.0,4.5,3.169925001442312,0.0,1.0,4.169925001442312,0.8808751560153867,1.135234650643879
1000079,4.93808190286991,0.07054402718385586,5.247927513443585,0.9409584812709502,38.0,70.0,2.4477729611072814,2.584962500721156,0.9469278414771582,6.0,105.0,0.8196004346196012,0.0,2.0,94.0,8.205455298596792,0.0500332640158341,95.0,2.0,4.086956521739131,5.247927513443585,2.584962500721156,1.0,8.832890014164741,0.9289660898571394,1.0764655576973585
